# IODP371 site U1508 synthetic model data 
#(Rejected model due to very poor fit to lithology, included to show constraint on the twt to the base of the borehole)
depth_m_bsf	velocity_m/s	density_Mg/m3	two-way-travel-time_(ms)	impedance
256.7580	2154.5700	1.6923	0.2644	3.6462
256.9104	2164.8000	1.6924	0.2646	3.6638
257.0628	2174.2600	1.6926	0.2647	3.6801
257.2152	2178.5500	1.6927	0.2649	3.6876
257.3676	2173.0500	1.6928	0.2650	3.6786
257.5200	2144.7800	1.6930	0.2652	3.6310
257.6724	2124.9800	1.6931	0.2653	3.5978
257.8248	2120.8000	1.6932	0.2654	3.5910
257.9772	2129.2700	1.6934	0.2656	3.6056
258.1296	2131.1400	1.6935	0.2657	3.6091
258.2820	2137.6300	1.6936	0.2659	3.6203
258.4344	2190.5400	1.6938	0.2660	3.7102
258.5868	2186.5800	1.6939	0.2661	3.7038
258.7392	2180.3100	1.6940	0.2663	3.6935
258.8916	2168.8700	1.6942	0.2664	3.6744
259.0440	2180.8600	1.6943	0.2666	3.6950
259.1964	2154.9000	1.6944	0.2667	3.6513
259.3488	2146.1000	1.6946	0.2669	3.6367
259.5012	2158.2000	1.6947	0.2670	3.6575
259.6536	2148.8500	1.6948	0.2671	3.6419
259.8060	2146.7600	1.6950	0.2673	3.6387
259.9584	2140.4900	1.6951	0.2674	3.6283
260.1108	2133.0100	1.6952	0.2676	3.6159
260.2632	2116.1800	1.6954	0.2677	3.5877
260.4156	2078.8900	1.6955	0.2678	3.5247
260.5680	2050.5100	1.6956	0.2680	3.4769
260.7204	2042.2600	1.6958	0.2681	3.4632
260.8728	2030.8200	1.6959	0.2683	3.4440
261.0252	2029.1700	1.6960	0.2684	3.4415
261.1776	2054.1400	1.6962	0.2686	3.4841
261.3300	2074.4900	1.6963	0.2687	3.5189
261.4824	2092.9700	1.6964	0.2689	3.5506
261.6348	2069.5400	1.6966	0.2690	3.5111
261.7872	2100.6700	1.6967	0.2692	3.5642
261.9396	2080.8700	1.6968	0.2693	3.5309
262.0920	2053.0400	1.6970	0.2695	3.4839
262.2444	1999.4700	1.6971	0.2696	3.3933
262.3968	2004.9700	1.6972	0.2698	3.4029
262.5492	2063.7100	1.6974	0.2699	3.5029
262.7016	2067.2300	1.6975	0.2701	3.5091
262.8540	2069.5400	1.6976	0.2702	3.5133
263.0064	2073.3900	1.6978	0.2704	3.5201
263.1588	2092.4200	1.6979	0.2705	3.5527
263.3112	2081.0900	1.6980	0.2707	3.5338
263.4636	2077.5700	1.6982	0.2708	3.5281
263.6160	2063.4900	1.6983	0.2710	3.5044
263.7684	2065.0300	1.6984	0.2711	3.5073
263.9208	2078.3400	1.6986	0.2712	3.5302
264.0732	2110.6800	1.6987	0.2714	3.5854
264.2256	2135.4300	1.6989	0.2715	3.6278
264.3780	2153.8000	1.6990	0.2717	3.6593
264.5304	2133.1200	1.6991	0.2718	3.6244
264.6828	2128.6100	1.6993	0.2720	3.6171
264.8352	2133.5600	1.6994	0.2721	3.6258
264.9876	2137.3000	1.6995	0.2723	3.6324
265.1400	2131.9100	1.6997	0.2724	3.6235
265.2924	2152.9200	1.6998	0.2725	3.6595
265.4448	2176.9000	1.6999	0.2727	3.7006
265.5972	2143.5700	1.7001	0.2728	3.6442
265.7496	2137.9600	1.7002	0.2730	3.6350
265.9020	2129.7100	1.7003	0.2731	3.6212
266.0544	2133.4500	1.7005	0.2732	3.6279
266.2068	2127.5100	1.7006	0.2734	3.6181
266.3592	2093.9600	1.7007	0.2735	3.5613
266.5116	2093.4100	1.7009	0.2737	3.5607
266.6640	2141.0400	1.7010	0.2738	3.6420
266.8164	2167.5500	1.7012	0.2740	3.6873
266.9688	2172.0600	1.7013	0.2741	3.6953
267.1212	2167.3300	1.7014	0.2742	3.6876
267.2736	2168.2100	1.7016	0.2744	3.6894
267.4260	2151.6000	1.7017	0.2745	3.6614
267.5784	2126.0800	1.7018	0.2747	3.6182
267.7308	2123.5500	1.7020	0.2748	3.6142
267.8832	2145.7700	1.7021	0.2750	3.6523
268.0356	2137.9600	1.7022	0.2751	3.6393
268.1880	2140.9300	1.7024	0.2752	3.6447
268.3404	2125.2000	1.7025	0.2754	3.6182
268.4928	2124.2100	1.7027	0.2755	3.6168
268.6452	2121.0200	1.7028	0.2757	3.6117
268.7976	2101.3300	1.7029	0.2758	3.5784
268.9500	2088.4600	1.7031	0.2760	3.5568
269.1024	2191.5300	1.7032	0.2761	3.7326
269.2548	2193.7300	1.7033	0.2762	3.7367
269.4072	2198.9000	1.7035	0.2764	3.7458
269.5596	2216.5000	1.7036	0.2765	3.7761
269.7120	2235.2000	1.7038	0.2767	3.8082
269.8644	2238.6100	1.7039	0.2768	3.8144
270.0168	2234.1000	1.7040	0.2769	3.8070
270.1692	2233.1100	1.7042	0.2771	3.8056
270.3216	2212.1000	1.7043	0.2772	3.7701
270.4740	2191.6400	1.7044	0.2773	3.7355
270.6264	2162.8200	1.7046	0.2775	3.6867
270.7788	2170.3000	1.7047	0.2776	3.6997
270.9312	2162.9300	1.7049	0.2778	3.6875
271.0836	2177.3400	1.7050	0.2779	3.7123
271.2360	2178.8800	1.7051	0.2780	3.7153
271.3884	2185.0400	1.7053	0.2782	3.7261
271.5408	2183.9400	1.7054	0.2783	3.7245
271.6932	2213.3100	1.7055	0.2785	3.7749
271.8456	2221.0100	1.7057	0.2786	3.7883
271.9980	2211.8800	1.7058	0.2787	3.7731
272.1504	2204.0700	1.7060	0.2789	3.7601
272.3028	2188.7800	1.7061	0.2790	3.7343
272.4552	2139.9400	1.7062	0.2792	3.6512
272.6076	2135.8700	1.7064	0.2793	3.6446
272.7600	2148.7400	1.7065	0.2794	3.6668
272.9124	2148.4100	1.7067	0.2796	3.6666
273.0648	2183.5000	1.7068	0.2797	3.7268
273.2172	2188.8900	1.7069	0.2799	3.7363
273.3696	2146.4300	1.7071	0.2800	3.6641
273.5220	2144.7800	1.7072	0.2801	3.6616
273.6744	2061.1800	1.7073	0.2803	3.5191
273.8268	2024.9900	1.7075	0.2804	3.4576
273.9792	2026.9700	1.7076	0.2806	3.4613
274.1316	2015.3100	1.7078	0.2807	3.4417
274.2840	2014.5400	1.7079	0.2809	3.4406
274.4364	2020.1500	1.7080	0.2810	3.4505
274.5888	2025.7600	1.7082	0.2812	3.4604
274.7412	2060.3000	1.7083	0.2813	3.5196
274.8936	2081.6400	1.7085	0.2815	3.5564
275.0460	2087.4700	1.7086	0.2816	3.5666
275.1984	2100.1200	1.7087	0.2818	3.5885
275.3508	2111.4500	1.7089	0.2819	3.6082
275.5032	2121.6800	1.7090	0.2821	3.6260
275.6556	2130.2600	1.7092	0.2822	3.6409
275.8080	2135.6500	1.7093	0.2824	3.6504
275.9604	2153.9100	1.7094	0.2825	3.6820
276.1128	2195.0500	1.7096	0.2826	3.7526
276.2652	2217.0500	1.7097	0.2828	3.7905
276.4176	2240.0400	1.7098	0.2829	3.8301
276.5700	2241.8000	1.7100	0.2830	3.8335
276.7224	2235.4200	1.7101	0.2832	3.8229
276.8748	2210.4500	1.7103	0.2833	3.7805
277.0272	2195.4900	1.7104	0.2835	3.7552
277.1796	2161.3900	1.7105	0.2836	3.6972
277.3320	2097.2600	1.7107	0.2837	3.5878
277.4844	2080.5400	1.7108	0.2839	3.5594
277.6368	2091.9800	1.7110	0.2840	3.5793
277.7892	2101.1100	1.7111	0.2842	3.5952
277.9416	2115.1900	1.7112	0.2843	3.6196
278.0940	2125.2000	1.7114	0.2845	3.6370
278.2464	2116.2900	1.7115	0.2846	3.6221
278.3988	2146.8700	1.7117	0.2848	3.6747
278.5512	2206.2700	1.7118	0.2849	3.7767
278.7036	2231.3500	1.7120	0.2850	3.8200
278.8560	2235.8600	1.7121	0.2852	3.8280
279.0084	2238.8300	1.7122	0.2853	3.8334
279.1608	2261.4900	1.7124	0.2854	3.8725
279.3132	2235.8600	1.7125	0.2856	3.8289
279.4656	2271.1700	1.7127	0.2857	3.8897
279.6180	2247.3000	1.7128	0.2858	3.8492
279.7704	2211.6600	1.7129	0.2860	3.7884
279.9228	2198.7900	1.7131	0.2861	3.7667
280.0752	2214.5200	1.7132	0.2863	3.7940
280.2276	2218.1500	1.7134	0.2864	3.8005
280.3800	2233.9900	1.7135	0.2865	3.8279
280.5324	2284.5900	1.7136	0.2867	3.9150
280.6848	2287.4500	1.7138	0.2868	3.9202
280.8372	2210.1200	1.7139	0.2869	3.7880
280.9896	2150.8300	1.7141	0.2871	3.6867
281.1420	2133.5600	1.7142	0.2872	3.6574
281.2944	2133.0100	1.7144	0.2874	3.6567
281.4468	2126.0800	1.7145	0.2875	3.6451
281.5992	2141.1500	1.7146	0.2876	3.6713
281.7516	2141.8100	1.7148	0.2878	3.6727
281.9040	2121.4600	1.7149	0.2879	3.6381
282.0564	2125.5300	1.7151	0.2881	3.6454
282.2088	2134.6600	1.7152	0.2882	3.6614
282.3612	2142.6900	1.7153	0.2884	3.6754
282.5136	2193.0700	1.7155	0.2885	3.7622
282.6660	2188.0100	1.7156	0.2886	3.7538
282.8184	2185.1500	1.7158	0.2888	3.7492
282.9708	2180.4200	1.7159	0.2889	3.7414
283.1232	2175.5800	1.7161	0.2891	3.7334
283.2756	2073.8300	1.7162	0.2892	3.5591
283.4280	2071.5200	1.7163	0.2894	3.5554
283.5804	2101.1100	1.7165	0.2895	3.6065
283.7328	2069.4300	1.7166	0.2896	3.5524
283.8852	2086.7000	1.7168	0.2898	3.5824
284.0376	2104.4100	1.7169	0.2899	3.6131
284.1900	2141.2600	1.7170	0.2901	3.6767
284.3424	2197.9100	1.7172	0.2902	3.7742
284.4948	2200.0000	1.7173	0.2904	3.7781
284.6472	2183.0600	1.7175	0.2905	3.7494
284.7996	2179.7600	1.7176	0.2906	3.7440
284.9520	2175.9100	1.7178	0.2908	3.7377
285.1044	2175.4700	1.7179	0.2909	3.7373
285.2568	2187.2400	1.7180	0.2911	3.7578
285.4092	2200.9900	1.7182	0.2912	3.7817
285.5616	2207.3700	1.7183	0.2913	3.7930
285.7140	2200.9900	1.7185	0.2915	3.7824
285.8664	2173.4900	1.7186	0.2916	3.7354
286.0188	2171.2900	1.7188	0.2918	3.7319
286.1712	2158.5300	1.7189	0.2919	3.7103
286.3236	2149.9500	1.7191	0.2920	3.6959
286.4760	2140.8200	1.7192	0.2922	3.6805
286.6284	2147.7500	1.7193	0.2923	3.6927
286.7808	2158.7500	1.7195	0.2925	3.7119
286.9332	2158.3100	1.7196	0.2926	3.7115
287.0856	2176.4600	1.7198	0.2927	3.7430
287.2380	2253.5700	1.7199	0.2929	3.8759
287.3904	2299.0000	1.7201	0.2930	3.9544
287.5428	2298.5600	1.7202	0.2931	3.9540
287.6952	2288.2200	1.7203	0.2933	3.9365
287.8476	2281.4000	1.7205	0.2934	3.9251
288.0000	2282.9400	1.7206	0.2935	3.9281
288.1524	2275.2400	1.7208	0.2937	3.9152
288.3048	2230.2500	1.7209	0.2938	3.8381
288.4572	2210.0100	1.7211	0.2940	3.8036
288.6096	2199.4500	1.7212	0.2941	3.7857
288.7620	2208.2500	1.7214	0.2942	3.8012
288.9144	2201.9800	1.7215	0.2944	3.7907
289.0668	2197.0300	1.7216	0.2945	3.7825
289.2192	2199.1200	1.7218	0.2946	3.7864
289.3716	2193.0700	1.7219	0.2948	3.7763
289.5240	2191.3100	1.7221	0.2949	3.7736
289.6764	2172.1700	1.7222	0.2951	3.7410
289.8288	2215.5100	1.7224	0.2952	3.8159
289.9812	2212.8700	1.7225	0.2953	3.8117
290.1336	2216.8300	1.7227	0.2955	3.8188
290.2860	2227.1700	1.7228	0.2956	3.8370
290.4384	2230.3600	1.7229	0.2958	3.8428
290.5908	2203.8500	1.7231	0.2959	3.7974
290.7432	2211.0000	1.7232	0.2960	3.8101
290.8956	2208.1400	1.7234	0.2962	3.8055
291.0480	2217.3800	1.7235	0.2963	3.8217
291.2004	2222.9900	1.7237	0.2964	3.8317
291.3528	2222.8800	1.7238	0.2966	3.8318
291.5052	2216.6100	1.7240	0.2967	3.8214
291.6576	2200.5500	1.7241	0.2969	3.7940
291.8100	2197.2500	1.7243	0.2970	3.7886
291.9624	2199.7800	1.7244	0.2971	3.7933
292.1148	2188.7800	1.7245	0.2973	3.7746
292.2672	2180.9700	1.7247	0.2974	3.7615
292.4196	2189.4400	1.7248	0.2975	3.7764
292.5720	2168.9800	1.7250	0.2977	3.7414
292.7244	2172.7200	1.7251	0.2978	3.7482
292.8768	2181.8500	1.7253	0.2980	3.7643
293.0292	2177.4500	1.7254	0.2981	3.7570
293.1816	2182.9500	1.7256	0.2982	3.7668
293.3340	2181.3000	1.7257	0.2984	3.7643
293.4864	2182.0700	1.7259	0.2985	3.7659
293.6388	2198.7900	1.7260	0.2987	3.7951
293.7912	2204.0700	1.7261	0.2988	3.8046
293.9436	2214.1900	1.7263	0.2989	3.8223
294.0960	2212.7600	1.7264	0.2991	3.8202
294.2484	2216.0600	1.7266	0.2992	3.8262
294.4008	2220.3500	1.7267	0.2994	3.8340
294.5532	2218.7000	1.7269	0.2995	3.8314
294.7056	2215.9500	1.7270	0.2996	3.8270
294.8580	2212.7600	1.7272	0.2998	3.8218
295.0104	2209.4600	1.7273	0.2999	3.8164
295.1628	2211.3300	1.7275	0.3000	3.8200
295.3152	2218.3700	1.7276	0.3002	3.8325
295.4676	2218.5900	1.7278	0.3003	3.8332
295.6200	2225.3000	1.7279	0.3005	3.8451
295.7724	2221.8900	1.7281	0.3006	3.8395
295.9248	2216.7200	1.7282	0.3007	3.8309
296.0772	2227.0600	1.7283	0.3009	3.8491
296.2296	2224.2000	1.7285	0.3010	3.8445
296.3820	2219.4700	1.7286	0.3011	3.8367
296.5344	2217.6000	1.7288	0.3013	3.8338
296.6868	2203.4100	1.7289	0.3014	3.8096
296.8392	2183.7200	1.7291	0.3016	3.7758
296.9916	2182.4000	1.7292	0.3017	3.7739
297.1440	2181.7400	1.7294	0.3018	3.7731
297.2964	2179.5400	1.7295	0.3020	3.7696
297.4488	2179.8700	1.7297	0.3021	3.7705
297.6012	2185.0400	1.7298	0.3023	3.7797
297.7536	2183.5000	1.7300	0.3024	3.7774
297.9060	2226.7300	1.7301	0.3025	3.8525
298.0584	2252.8000	1.7303	0.3027	3.8979
298.2108	2264.4600	1.7304	0.3028	3.9184
298.3632	2284.2600	1.7306	0.3029	3.9530
298.5156	2293.3900	1.7307	0.3031	3.9692
298.6680	2277.1100	1.7309	0.3032	3.9413
298.8204	2292.8400	1.7310	0.3033	3.9689
298.9728	2281.8400	1.7312	0.3035	3.9502
299.1252	2268.7500	1.7313	0.3036	3.9279
299.2776	2231.0200	1.7314	0.3037	3.8629
299.4300	2238.9400	1.7316	0.3039	3.8769
299.5824	2241.5800	1.7317	0.3040	3.8818
299.7348	2250.8200	1.7319	0.3041	3.8982
299.8872	2249.8300	1.7320	0.3043	3.8968
300.0396	2238.8300	1.7322	0.3044	3.8781
300.1920	2246.2000	1.7323	0.3046	3.8912
300.3444	2223.5400	1.7325	0.3047	3.8523
300.4968	2196.0400	1.7326	0.3048	3.8049
300.6492	2181.4100	1.7328	0.3050	3.7799
300.8016	2181.8500	1.7329	0.3051	3.7810
300.9540	2174.0400	1.7331	0.3052	3.7678
301.1064	2162.3800	1.7332	0.3054	3.7479
301.2588	2171.8400	1.7334	0.3055	3.7646
301.4112	2170.4100	1.7335	0.3057	3.7625
301.5636	2165.4600	1.7337	0.3058	3.7542
301.7160	2173.2700	1.7338	0.3060	3.7681
301.8684	2149.2900	1.7340	0.3061	3.7268
302.0208	2153.0300	1.7341	0.3062	3.7336
302.1732	2178.5500	1.7343	0.3064	3.7782
302.3256	2200.9900	1.7344	0.3065	3.8175
302.4780	2219.1400	1.7346	0.3067	3.8493
302.6304	2236.1900	1.7347	0.3068	3.8792
302.7828	2228.6000	1.7349	0.3069	3.8663
302.9352	2226.9500	1.7350	0.3071	3.8638
303.0876	2211.1100	1.7352	0.3072	3.8367
303.2400	2195.7100	1.7353	0.3073	3.8103
303.3924	2182.7300	1.7355	0.3075	3.7881
303.5448	2181.3000	1.7356	0.3076	3.7859
303.6972	2192.7400	1.7358	0.3078	3.8061
303.8496	2189.5500	1.7359	0.3079	3.8009
304.0020	2185.4800	1.7361	0.3080	3.7941
304.1544	2166.5600	1.7362	0.3082	3.7616
304.3068	2153.3600	1.7364	0.3083	3.7390
304.4592	2150.5000	1.7365	0.3085	3.7344
304.6116	2170.4100	1.7367	0.3086	3.7693
304.7640	2177.4500	1.7368	0.3087	3.7818
304.9164	2206.1600	1.7370	0.3089	3.8320
305.0688	2208.8000	1.7371	0.3090	3.8370
305.2212	2207.0400	1.7373	0.3092	3.8342
305.3736	2200.0000	1.7374	0.3093	3.8223
305.5260	2199.1200	1.7376	0.3094	3.8211
305.6784	2204.0700	1.7377	0.3096	3.8301
305.8308	2210.0100	1.7379	0.3097	3.8407
305.9832	2216.0600	1.7380	0.3098	3.8516
306.1356	2212.1000	1.7382	0.3100	3.8450
306.2880	2202.7500	1.7383	0.3101	3.8291
306.4404	2205.2800	1.7385	0.3103	3.8338
306.5928	2197.3600	1.7386	0.3104	3.8204
306.7452	2176.4600	1.7388	0.3105	3.7844
306.8976	2187.2400	1.7389	0.3107	3.8035
307.0500	2185.4800	1.7391	0.3108	3.8007
307.2024	2181.5200	1.7392	0.3110	3.7942
307.3548	2186.4700	1.7394	0.3111	3.8031
307.5072	2187.5700	1.7395	0.3112	3.8054
307.6596	2184.0500	1.7397	0.3114	3.7996
307.8120	2183.5000	1.7398	0.3115	3.7989
307.9644	2180.5300	1.7400	0.3117	3.7941
308.1168	2172.9400	1.7401	0.3118	3.7812
308.2692	2179.6500	1.7403	0.3119	3.7932
308.4216	2193.4000	1.7404	0.3121	3.8175
308.5740	2190.8700	1.7406	0.3122	3.8134
308.7264	2195.7100	1.7407	0.3123	3.8222
308.8788	2188.0100	1.7409	0.3125	3.8091
309.0312	2175.3600	1.7411	0.3126	3.7874
309.1836	2167.5500	1.7412	0.3128	3.7741
309.3360	2160.8400	1.7414	0.3129	3.7628
309.4884	2164.4700	1.7415	0.3131	3.7694
309.6408	2166.0100	1.7417	0.3132	3.7725
309.7932	2164.2500	1.7418	0.3133	3.7697
309.9456	2179.8700	1.7420	0.3135	3.7973
310.0980	2192.7400	1.7421	0.3136	3.8200
310.2504	2197.9100	1.7423	0.3138	3.8294
310.4028	2189.1100	1.7424	0.3139	3.8144
310.5552	2190.6500	1.7426	0.3140	3.8174
310.7076	2182.5100	1.7427	0.3142	3.8035
310.8600	2177.0100	1.7429	0.3143	3.7943
311.0124	2174.8100	1.7430	0.3144	3.7908
311.1648	2165.7900	1.7432	0.3146	3.7754
311.3172	2179.1000	1.7433	0.3147	3.7989
311.4696	2193.8400	1.7435	0.3149	3.8249
311.6220	2201.1000	1.7436	0.3150	3.8379
311.7744	2208.8000	1.7438	0.3151	3.8517
311.9268	2215.5100	1.7439	0.3153	3.8637
312.0792	2233.6600	1.7441	0.3154	3.8957
312.2316	2244.0000	1.7443	0.3156	3.9141
312.3840	2220.0200	1.7444	0.3157	3.8726
312.5364	2193.8400	1.7446	0.3158	3.8273
312.6888	2183.3900	1.7447	0.3160	3.8094
312.8412	2183.6100	1.7449	0.3161	3.8101
312.9936	2184.8200	1.7450	0.3162	3.8126
313.1460	2204.5100	1.7452	0.3164	3.8473
313.2984	2211.4400	1.7453	0.3165	3.8597
313.4508	2206.3800	1.7455	0.3167	3.8512
313.6032	2201.9800	1.7456	0.3168	3.8439
313.7556	2207.4800	1.7458	0.3169	3.8538
313.9080	2215.6200	1.7459	0.3171	3.8683
314.0604	2209.5700	1.7461	0.3172	3.8581
314.2128	2197.0300	1.7462	0.3174	3.8366
314.3652	2176.4600	1.7464	0.3175	3.8010
314.5176	2175.4700	1.7466	0.3176	3.7996
314.6700	2178.1100	1.7467	0.3178	3.8045
314.8224	2174.8100	1.7469	0.3179	3.7991
314.9748	2168.9800	1.7470	0.3181	3.7892
315.1272	2152.2600	1.7472	0.3182	3.7604
315.2796	2130.5900	1.7473	0.3183	3.7228
315.4320	2105.5100	1.7475	0.3185	3.6793
315.5844	2098.1400	1.7476	0.3186	3.6668
315.7368	2109.0300	1.7478	0.3188	3.6861
315.8892	2151.6000	1.7479	0.3189	3.7609
316.0416	2160.6200	1.7481	0.3191	3.7770
316.1940	2195.1600	1.7483	0.3192	3.8377
316.3464	2201.7600	1.7484	0.3193	3.8496
316.4988	2203.1900	1.7486	0.3195	3.8524
316.6512	2218.1500	1.7487	0.3196	3.8789
316.8036	2226.0700	1.7489	0.3197	3.8931
316.9560	2240.9200	1.7490	0.3199	3.9194
317.1084	2254.5600	1.7492	0.3200	3.9436
317.2608	2261.4900	1.7493	0.3202	3.9561
317.4132	2262.4800	1.7495	0.3203	3.9582
317.5656	2236.8500	1.7496	0.3204	3.9137
317.7180	2220.3500	1.7498	0.3206	3.8852
317.8704	2193.5100	1.7500	0.3207	3.8385
318.0228	2167.7700	1.7501	0.3208	3.7938
318.1752	2167.2200	1.7503	0.3210	3.7932
318.3276	2171.1800	1.7504	0.3211	3.8005
318.4800	2178.1100	1.7506	0.3213	3.8130
318.6324	2186.5800	1.7507	0.3214	3.8281
318.7848	2203.9600	1.7509	0.3215	3.8589
318.9372	2222.5500	1.7510	0.3217	3.8918
319.0896	2237.4000	1.7512	0.3218	3.9181
319.2420	2254.5600	1.7514	0.3220	3.9485
319.3944	2242.0200	1.7515	0.3221	3.9269
319.5468	2229.0400	1.7517	0.3222	3.9045
319.6992	2217.7100	1.7518	0.3224	3.8850
319.8516	2200.0000	1.7520	0.3225	3.8544
320.0040	2200.9900	1.7521	0.3226	3.8564
320.1564	2199.1200	1.7523	0.3228	3.8535
320.3088	2202.4200	1.7524	0.3229	3.8596
320.4612	2206.4900	1.7526	0.3231	3.8671
320.6136	2203.4100	1.7528	0.3232	3.8620
320.7660	2194.8300	1.7529	0.3233	3.8473
320.9184	2192.6300	1.7531	0.3235	3.8438
321.0708	2194.8300	1.7532	0.3236	3.8480
321.2232	2195.1600	1.7534	0.3237	3.8490
321.3756	2192.5200	1.7535	0.3239	3.8447
321.5280	2179.9800	1.7537	0.3240	3.8230
321.6804	2178.5500	1.7539	0.3242	3.8209
321.8328	2187.0200	1.7540	0.3243	3.8361
321.9852	2182.4000	1.7542	0.3244	3.8283
322.1376	2185.7000	1.7543	0.3246	3.8344
322.2900	2192.1900	1.7545	0.3247	3.8462
322.4424	2196.8100	1.7546	0.3249	3.8546
322.5948	2192.0800	1.7548	0.3250	3.8466
322.7472	2197.9100	1.7550	0.3251	3.8572
322.8996	2189.9900	1.7551	0.3253	3.8437
323.0520	2198.6800	1.7553	0.3254	3.8593
323.2044	2197.6900	1.7554	0.3256	3.8579
323.3568	2193.1800	1.7556	0.3257	3.8503
323.5092	2193.9500	1.7557	0.3258	3.8520
323.6616	2201.3200	1.7559	0.3260	3.8653
323.8140	2204.6200	1.7561	0.3261	3.8714
323.9664	2203.0800	1.7562	0.3262	3.8691
324.1188	2199.3400	1.7564	0.3264	3.8628
324.2712	2195.0500	1.7565	0.3265	3.8557
324.4236	2195.1600	1.7567	0.3267	3.8562
324.5760	2195.4900	1.7568	0.3268	3.8571
324.7284	2178.8800	1.7570	0.3269	3.8283
324.8808	2179.7600	1.7572	0.3271	3.8302
325.0332	2183.7200	1.7573	0.3272	3.8375
325.1856	2178.5500	1.7575	0.3274	3.8287
325.3380	2176.0200	1.7576	0.3275	3.8246
325.4904	2177.5600	1.7578	0.3276	3.8277
325.6428	2164.3600	1.7579	0.3278	3.8048
325.7952	2158.6400	1.7581	0.3279	3.7951
325.9476	2148.8500	1.7583	0.3281	3.7782
326.1000	2145.0000	1.7584	0.3282	3.7718
326.2524	2157.7600	1.7586	0.3283	3.7946
326.4048	2165.1300	1.7587	0.3285	3.8079
326.5572	2167.9900	1.7589	0.3286	3.8133
326.7096	2170.5200	1.7591	0.3288	3.8181
326.8620	2175.0300	1.7592	0.3289	3.8263
327.0144	2172.6100	1.7594	0.3290	3.8224
327.1668	2164.0300	1.7595	0.3292	3.8077
327.3192	2128.9400	1.7597	0.3293	3.7463
327.4716	2104.5200	1.7598	0.3295	3.7036
327.6240	2091.1000	1.7600	0.3296	3.6803
327.7764	2070.6400	1.7602	0.3298	3.6447
327.9288	2040.6100	1.7603	0.3299	3.5921
328.0812	2018.9400	1.7605	0.3301	3.5543
328.2336	2000.0200	1.7606	0.3302	3.5213
328.3860	2014.3200	1.7608	0.3304	3.5468
328.5384	2073.7200	1.7610	0.3305	3.6517
328.6908	2163.9200	1.7611	0.3307	3.8109
328.8432	2195.8200	1.7613	0.3308	3.8674
328.9956	2198.4600	1.7614	0.3309	3.8724
329.1480	2189.5500	1.7616	0.3311	3.8571
329.3004	2177.6700	1.7618	0.3312	3.8365
329.4528	2158.5300	1.7619	0.3314	3.8031
329.6052	2126.6300	1.7621	0.3315	3.7473
329.7576	2106.7200	1.7622	0.3316	3.7125
329.9100	2104.0800	1.7624	0.3318	3.7082
330.0624	2123.1100	1.7626	0.3319	3.7421
330.2148	2133.4500	1.7627	0.3321	3.7607
330.3672	2129.0500	1.7629	0.3322	3.7532
330.5196	2141.0400	1.7630	0.3324	3.7747
330.6720	2142.9100	1.7632	0.3325	3.7784
330.8244	2141.1500	1.7633	0.3326	3.7756
330.9768	2115.3000	1.7635	0.3328	3.7304
331.1292	2097.4800	1.7637	0.3329	3.6993
331.2816	2095.5000	1.7638	0.3331	3.6961
331.4340	2097.8100	1.7640	0.3332	3.7005
331.5864	2082.9600	1.7642	0.3334	3.6747
331.7388	2154.1300	1.7643	0.3335	3.8006
331.8912	2137.5200	1.7645	0.3337	3.7716
332.0436	2115.8500	1.7646	0.3338	3.7337
332.1960	2094.0700	1.7648	0.3339	3.6956
332.3484	2046.4400	1.7650	0.3341	3.6119
332.5008	2043.0300	1.7651	0.3342	3.6062
332.6532	2023.1200	1.7653	0.3344	3.5714
332.8056	1979.6700	1.7654	0.3345	3.4950
332.9580	1986.9300	1.7656	0.3347	3.5081
333.1104	1978.5700	1.7658	0.3349	3.4937
333.2628	1992.6500	1.7659	0.3350	3.5189
333.4152	2010.9100	1.7661	0.3352	3.5514
333.5676	2026.6400	1.7662	0.3353	3.5795
333.7200	2021.4700	1.7664	0.3355	3.5707
333.8724	2069.4300	1.7666	0.3356	3.6558
334.0248	2078.6700	1.7667	0.3358	3.6724
334.1772	2090.0000	1.7669	0.3359	3.6928
334.3296	2129.6000	1.7670	0.3360	3.7631
334.4820	2135.5400	1.7672	0.3362	3.7739
334.6344	2141.2600	1.7674	0.3363	3.7844
334.7868	2151.3800	1.7675	0.3365	3.8026
334.9392	2140.1600	1.7677	0.3366	3.7831
335.0916	2138.7300	1.7679	0.3368	3.7810
335.2440	2135.4300	1.7680	0.3369	3.7755
335.3964	2141.4800	1.7682	0.3370	3.7865
335.5488	2192.9600	1.7683	0.3372	3.8779
335.7012	2219.1400	1.7685	0.3373	3.9245
335.8536	2213.0900	1.7687	0.3375	3.9142
336.0060	2218.4800	1.7688	0.3376	3.9241
336.1584	2216.7200	1.7690	0.3377	3.9213
336.3108	2117.0600	1.7691	0.3379	3.7454
336.4632	2151.7100	1.7693	0.3380	3.8070
336.6156	2160.6200	1.7695	0.3382	3.8232
336.7680	2171.4000	1.7696	0.3383	3.8426
336.9204	2200.3300	1.7698	0.3384	3.8941
337.0728	2261.9300	1.7700	0.3386	4.0035
337.2252	2309.6700	1.7701	0.3387	4.0884
337.3776	2358.1800	1.7703	0.3388	4.1746
337.5300	2370.6100	1.7704	0.3390	4.1970
337.6824	2384.5800	1.7706	0.3391	4.2222
337.8348	2382.6000	1.7708	0.3392	4.2190
337.9872	2342.0100	1.7709	0.3394	4.1475
