# IODP371 site U1508 synthetic model data
#Synthetic model 				
depth_m_bsf	velocity_m/s	density_Mg/m3	two-way-travel-time_(ms)	impedance
257.2152	1891.3775	1.6927	0.3051	3.2015
257.3676	1886.6025	1.6928	0.3052	3.1937
257.5200	1862.0590	1.6930	0.3054	3.1524
257.6724	1844.8690	1.6931	0.3056	3.1235
257.8248	1841.2400	1.6932	0.3057	3.1176
257.9772	1848.5935	1.6934	0.3059	3.1303
258.1296	1850.2170	1.6935	0.3061	3.1333
258.2820	1855.8515	1.6936	0.3062	3.1431
258.4344	1901.7870	1.6938	0.3064	3.2212
258.5868	1898.3490	1.6939	0.3066	3.2156
258.7392	1892.9055	1.6940	0.3067	3.2066
258.8916	1882.9735	1.6942	0.3069	3.1900
259.0440	1893.3830	1.6943	0.3070	3.2079
259.1964	1870.8450	1.6944	0.3072	3.1700
259.3488	1863.2050	1.6946	0.3074	3.1573
259.5012	1873.7100	1.6947	0.3075	3.1754
259.6536	1865.5925	1.6948	0.3077	3.1618
259.8060	1863.7780	1.6950	0.3079	3.1590
259.9584	1858.3345	1.6951	0.3080	3.1500
260.1108	1851.8405	1.6952	0.3082	3.1393
260.2632	1837.2290	1.6954	0.3083	3.1148
260.4156	1804.8545	1.6955	0.3085	3.0601
260.5680	1780.2155	1.6956	0.3087	3.0186
260.7204	1773.0530	1.6958	0.3089	3.0067
260.8728	1763.1210	1.6959	0.3090	2.9901
261.0252	1761.6885	1.6960	0.3092	2.9879
261.1776	1783.3670	1.6962	0.3094	3.0249
261.3300	1801.0345	1.6963	0.3095	3.0551
261.4824	1817.0785	1.6964	0.3097	3.0825
261.6348	1796.7370	1.6966	0.3099	3.0483
261.7872	1823.7635	1.6967	0.3101	3.0944
261.9396	1806.5735	1.6968	0.3102	3.0654
262.0920	1782.4120	1.6970	0.3104	3.0247
262.2444	1735.9035	1.6971	0.3106	2.9460
262.3968	1740.6785	1.6972	0.3107	2.9543
262.5492	1791.6755	1.6974	0.3109	3.0411
262.7016	1794.7315	1.6975	0.3111	3.0466
262.8540	1796.7370	1.6976	0.3113	3.0502
263.0064	1800.0795	1.6978	0.3114	3.0561
263.1588	1816.6010	1.6979	0.3116	3.0844
263.3112	1806.7645	1.6980	0.3118	3.0680
263.4636	1803.7085	1.6982	0.3119	3.0630
263.6160	1791.4845	1.6983	0.3121	3.0425
263.7684	1792.8215	1.6984	0.3123	3.0450
263.9208	1804.3770	1.6986	0.3124	3.0649
264.0732	1832.4540	1.6987	0.3126	3.1128
264.2256	1853.9415	1.6989	0.3128	3.1496
264.3780	1869.8900	1.6990	0.3129	3.1769
264.5304	1851.9360	1.6991	0.3131	3.1467
264.6828	1848.0205	1.6993	0.3133	3.1403
264.8352	1852.3180	1.6994	0.3134	3.1478
264.9876	1855.5650	1.6995	0.3136	3.1536
265.1400	1850.8855	1.6997	0.3138	3.1459
265.2924	1869.1260	1.6998	0.3139	3.1771
265.4448	1889.9450	1.6999	0.3141	3.2128
265.5972	1861.0085	1.7001	0.3142	3.1638
265.7496	1856.1380	1.7002	0.3144	3.1558
265.9020	1848.9755	1.7003	0.3146	3.1439
266.0544	1852.2225	1.7005	0.3147	3.1497
266.2068	1847.0655	1.7006	0.3149	3.1411
266.3592	1817.9380	1.7007	0.3151	3.0919
266.5116	1817.4605	1.7009	0.3152	3.0913
266.6640	1858.8120	1.7010	0.3154	3.1619
266.8164	1881.8275	1.7012	0.3156	3.2013
266.9688	1885.7430	1.7013	0.3157	3.2082
267.1212	1881.6365	1.7014	0.3159	3.2015
267.2736	1882.4005	1.7016	0.3160	3.2030
267.4260	1867.9800	1.7017	0.3162	3.1787
267.5784	1845.8240	1.7018	0.3164	3.1413
267.7308	1843.6275	1.7020	0.3165	3.1378
267.8832	1862.9185	1.7021	0.3167	3.1709
268.0356	1856.1380	1.7022	0.3169	3.1596
268.1880	1858.7165	1.7024	0.3170	3.1643
268.3404	1845.0600	1.7025	0.3172	3.1413
268.4928	1844.2005	1.7027	0.3174	3.1400
268.6452	1841.4310	1.7028	0.3175	3.1356
268.7976	1824.3365	1.7029	0.3177	3.1067
268.9500	1813.1630	1.7031	0.3179	3.0879
269.1024	1902.6465	1.7032	0.3180	3.2406
269.2548	1904.5565	1.7033	0.3182	3.2441
269.4072	1909.0450	1.7035	0.3183	3.2520
269.5596	1924.3250	1.7036	0.3185	3.2783
269.7120	1940.5600	1.7038	0.3187	3.3062
269.8644	1943.5205	1.7039	0.3188	3.3116
270.0168	1939.6050	1.7040	0.3190	3.3051
270.1692	1938.7455	1.7042	0.3191	3.3039
270.3216	1920.5050	1.7043	0.3193	3.2731
270.4740	1902.7420	1.7044	0.3195	3.2431
270.6264	1877.7210	1.7046	0.3196	3.2007
270.7788	1884.2150	1.7047	0.3198	3.2121
270.9312	1877.8165	1.7049	0.3199	3.2014
271.0836	1890.3270	1.7050	0.3201	3.2230
271.2360	1891.6640	1.7051	0.3203	3.2255
271.3884	1897.0120	1.7053	0.3204	3.2349
271.5408	1896.0570	1.7054	0.3206	3.2335
271.6932	1921.5555	1.7055	0.3207	3.2773
271.8456	1928.2405	1.7057	0.3209	3.2890
271.9980	1920.3140	1.7058	0.3211	3.2757
272.1504	1913.5335	1.7060	0.3212	3.2644
272.3028	1900.2590	1.7061	0.3214	3.2420
272.4552	1857.8570	1.7062	0.3215	3.1699
272.6076	1854.3235	1.7064	0.3217	3.1642
272.7600	1865.4970	1.7065	0.3219	3.1835
272.9124	1865.2105	1.7067	0.3220	3.1833
273.0648	1895.6750	1.7068	0.3222	3.2355
273.2172	1900.3545	1.7069	0.3224	3.2438
273.3696	1863.4915	1.7071	0.3225	3.1811
273.5220	1862.0590	1.7072	0.3227	3.1789
273.6744	1789.4790	1.7073	0.3228	3.0553
273.8268	1758.0595	1.7075	0.3230	3.0019
273.9792	1759.7785	1.7076	0.3232	3.0050
274.1316	1749.6555	1.7078	0.3234	2.9880
274.2840	1748.9870	1.7079	0.3235	2.9871
274.4364	1753.8575	1.7080	0.3237	2.9957
274.5888	1758.7280	1.7082	0.3239	3.0042
274.7412	1788.7150	1.7083	0.3241	3.0557
274.8936	1807.2420	1.7085	0.3242	3.0876
275.0460	1812.3035	1.7086	0.3244	3.0965
275.1984	1823.2860	1.7087	0.3246	3.1155
275.3508	1833.1225	1.7089	0.3247	3.1326
275.5032	1842.0040	1.7090	0.3249	3.1480
275.6556	1849.4530	1.7092	0.3251	3.1610
275.8080	1854.1325	1.7093	0.3252	3.1693
275.9604	1869.9855	1.7094	0.3254	3.1966
276.1128	1905.7025	1.7096	0.3256	3.2579
276.2652	1924.8025	1.7097	0.3257	3.2909
276.4176	1944.7620	1.7098	0.3259	3.3252
276.5700	1946.2900	1.7100	0.3260	3.3281
276.7224	1940.7510	1.7101	0.3262	3.3189
276.8748	1919.0725	1.7103	0.3263	3.2821
277.0272	1906.0845	1.7104	0.3265	3.2602
277.1796	1876.4795	1.7105	0.3267	3.2098
277.3320	1820.8030	1.7107	0.3268	3.1148
277.4844	1806.2870	1.7108	0.3270	3.0902
277.6368	1816.2190	1.7110	0.3272	3.1075
277.7892	1824.1455	1.7111	0.3273	3.1213
277.9416	1836.3695	1.7112	0.3275	3.1425
278.0940	1845.0600	1.7114	0.3277	3.1576
278.2464	1837.3245	1.7115	0.3278	3.1446
278.3988	1863.8735	1.7117	0.3280	3.1903
278.5512	1915.4435	1.7118	0.3282	3.2789
278.7036	1937.2175	1.7120	0.3283	3.3164
278.8560	1941.1330	1.7121	0.3285	3.3234
279.0084	1943.7115	1.7122	0.3286	3.3281
279.1608	1963.3845	1.7124	0.3288	3.3620
279.3132	1941.1330	1.7125	0.3289	3.3242
279.4656	1971.7885	1.7127	0.3291	3.3770
279.6180	1951.0650	1.7128	0.3292	3.3418
279.7704	1920.1230	1.7129	0.3294	3.2891
279.9228	1908.9495	1.7131	0.3296	3.2702
280.0752	1922.6060	1.7132	0.3297	3.2938
280.2276	1925.7575	1.7134	0.3299	3.2995
280.3800	1939.5095	1.7135	0.3300	3.3234
280.5324	1983.4395	1.7136	0.3302	3.3989
280.6848	1985.9225	1.7138	0.3303	3.4034
280.8372	1918.7860	1.7139	0.3305	3.2887
280.9896	1867.3115	1.7141	0.3307	3.2007
281.1420	1852.3180	1.7142	0.3308	3.1753
281.2944	1851.8405	1.7144	0.3310	3.1747
281.4468	1845.8240	1.7145	0.3312	3.1646
281.5992	1858.9075	1.7146	0.3313	3.1873
281.7516	1859.4805	1.7148	0.3315	3.1886
281.9040	1841.8130	1.7149	0.3317	3.1586
282.0564	1845.3465	1.7151	0.3318	3.1649
282.2088	1853.2730	1.7152	0.3320	3.1787
282.3612	1860.2445	1.7153	0.3321	3.1910
282.5136	1903.9835	1.7155	0.3323	3.2663
282.6660	1899.5905	1.7156	0.3325	3.2590
282.8184	1897.1075	1.7158	0.3326	3.2550
282.9708	1893.0010	1.7159	0.3328	3.2482
283.1232	1888.7990	1.7161	0.3330	3.2413
283.2756	1800.4615	1.7162	0.3331	3.0899
283.4280	1798.4560	1.7163	0.3333	3.0868
283.5804	1824.1455	1.7165	0.3335	3.1311
283.7328	1796.6415	1.7166	0.3336	3.0842
283.8852	1811.6350	1.7168	0.3338	3.1102
284.0376	1827.0105	1.7169	0.3340	3.1368
284.1900	1859.0030	1.7170	0.3341	3.1920
284.3424	1908.1855	1.7172	0.3343	3.2767
284.4948	1910.0000	1.7173	0.3344	3.2801
284.6472	1895.2930	1.7175	0.3346	3.2551
284.7996	1892.4280	1.7176	0.3348	3.2505
284.9520	1889.0855	1.7178	0.3349	3.2450
285.1044	1888.7035	1.7179	0.3351	3.2446
285.2568	1898.9220	1.7180	0.3353	3.2624
285.4092	1910.8595	1.7182	0.3354	3.2832
285.5616	1916.3985	1.7183	0.3356	3.2930
285.7140	1910.8595	1.7185	0.3357	3.2838
285.8664	1886.9845	1.7186	0.3359	3.2430
286.0188	1885.0745	1.7188	0.3361	3.2400
286.1712	1873.9965	1.7189	0.3362	3.2212
286.3236	1866.5475	1.7191	0.3364	3.2087
286.4760	1858.6210	1.7192	0.3365	3.1953
286.6284	1864.6375	1.7193	0.3367	3.2059
286.7808	1874.1875	1.7195	0.3369	3.2226
286.9332	1873.8055	1.7196	0.3370	3.2222
287.0856	1889.5630	1.7198	0.3372	3.2496
287.2380	1956.5085	1.7199	0.3373	3.3650
287.3904	1995.9500	1.7201	0.3375	3.4331
287.5428	1995.5680	1.7202	0.3377	3.4328
287.6952	1986.5910	1.7203	0.3378	3.4176
287.8476	1980.6700	1.7205	0.3380	3.4077
288.0000	1982.0070	1.7206	0.3381	3.4103
288.1524	1975.3220	1.7208	0.3383	3.3991
288.3048	1936.2625	1.7209	0.3384	3.3322
288.4572	1918.6905	1.7211	0.3386	3.3022
288.6096	1909.5225	1.7212	0.3387	3.2867
288.7620	1917.1625	1.7214	0.3389	3.3001
288.9144	1911.7190	1.7215	0.3391	3.2910
289.0668	1907.4215	1.7216	0.3392	3.2839
289.2192	1909.2360	1.7218	0.3394	3.2873
289.3716	1903.9835	1.7219	0.3395	3.2785
289.5240	1902.4555	1.7221	0.3397	3.2762
289.6764	1885.8385	1.7222	0.3399	3.2478
289.8288	1923.4655	1.7224	0.3400	3.3129
289.9812	1921.1735	1.7225	0.3402	3.3092
290.1336	1924.6115	1.7227	0.3403	3.3154
290.2860	1933.5885	1.7228	0.3405	3.3312
290.4384	1936.3580	1.7229	0.3407	3.3362
290.5908	1913.3425	1.7231	0.3408	3.2969
290.7432	1919.5500	1.7232	0.3410	3.3078
290.8956	1917.0670	1.7234	0.3411	3.3038
291.0480	1925.0890	1.7235	0.3413	3.3179
291.2004	1929.9595	1.7237	0.3414	3.3266
291.3528	1929.8640	1.7238	0.3416	3.3267
291.5052	1924.4205	1.7240	0.3418	3.3176
291.6576	1910.4775	1.7241	0.3419	3.2939
291.8100	1907.6125	1.7243	0.3421	3.2892
291.9624	1909.8090	1.7244	0.3422	3.2933
292.1148	1900.2590	1.7245	0.3424	3.2771
292.2672	1893.4785	1.7247	0.3426	3.2657
292.4196	1900.8320	1.7248	0.3427	3.2786
292.5720	1883.0690	1.7250	0.3429	3.2483
292.7244	1886.3160	1.7251	0.3430	3.2541
292.8768	1894.2425	1.7253	0.3432	3.2681
293.0292	1890.4225	1.7254	0.3434	3.2618
293.1816	1895.1975	1.7256	0.3435	3.2703
293.3340	1893.7650	1.7257	0.3437	3.2681
293.4864	1894.4335	1.7259	0.3439	3.2695
293.6388	1908.9495	1.7260	0.3440	3.2949
293.7912	1913.5335	1.7261	0.3442	3.3030
293.9436	1922.3195	1.7263	0.3443	3.3185
294.0960	1921.0780	1.7264	0.3445	3.3166
294.2484	1923.9430	1.7266	0.3446	3.3219
294.4008	1927.6675	1.7267	0.3448	3.3286
294.5532	1926.2350	1.7269	0.3450	3.3264
294.7056	1923.8475	1.7270	0.3451	3.3225
294.8580	1921.0780	1.7272	0.3453	3.3180
295.0104	1918.2130	1.7273	0.3454	3.3134
295.1628	1919.8365	1.7275	0.3456	3.3165
295.3152	1925.9485	1.7276	0.3458	3.3273
295.4676	1926.1395	1.7278	0.3459	3.3279
295.6200	1931.9650	1.7279	0.3461	3.3383
295.7724	1929.0045	1.7281	0.3462	3.3334
295.9248	1924.5160	1.7282	0.3464	3.3260
296.0772	1933.4930	1.7283	0.3465	3.3417
296.2296	1931.0100	1.7285	0.3467	3.3377
296.3820	1926.9035	1.7286	0.3469	3.3309
296.5344	1925.2800	1.7288	0.3470	3.3284
296.6868	1912.9605	1.7289	0.3472	3.3074
296.8392	1895.8660	1.7291	0.3473	3.2781
296.9916	1894.7200	1.7292	0.3475	3.2764
297.1440	1894.1470	1.7294	0.3477	3.2757
297.2964	1892.2370	1.7295	0.3478	3.2727
297.4488	1892.5235	1.7297	0.3480	3.2734
297.6012	1897.0120	1.7298	0.3481	3.2815
297.7536	1895.6750	1.7300	0.3483	3.2795
297.9060	1933.2065	1.7301	0.3485	3.3447
298.0584	1955.8400	1.7303	0.3486	3.3841
298.2108	1965.9630	1.7304	0.3488	3.4019
298.3632	1983.1530	1.7306	0.3489	3.4320
298.5156	1991.0795	1.7307	0.3491	3.4460
298.6680	1976.9455	1.7309	0.3492	3.4218
298.8204	1990.6020	1.7310	0.3494	3.4457
298.9728	1981.0520	1.7312	0.3495	3.4295
299.1252	1969.6875	1.7313	0.3497	3.4101
299.2776	1936.9310	1.7314	0.3499	3.3537
299.4300	1943.8070	1.7316	0.3500	3.3659
299.5824	1946.0990	1.7317	0.3502	3.3701
299.7348	1954.1210	1.7319	0.3503	3.3843
299.8872	1953.2615	1.7320	0.3505	3.3831
300.0396	1943.7115	1.7322	0.3506	3.3669
300.1920	1950.1100	1.7323	0.3508	3.3783
300.3444	1930.4370	1.7325	0.3510	3.3445
300.4968	1906.5620	1.7326	0.3511	3.3034
300.6492	1893.8605	1.7328	0.3513	3.2817
300.8016	1894.2425	1.7329	0.3514	3.2826
300.9540	1887.4620	1.7331	0.3516	3.2711
301.1064	1877.3390	1.7332	0.3518	3.2539
301.2588	1885.5520	1.7334	0.3519	3.2684
301.4112	1884.3105	1.7335	0.3521	3.2665
301.5636	1880.0130	1.7337	0.3522	3.2593
301.7160	1886.7935	1.7338	0.3524	3.2714
301.8684	1865.9745	1.7340	0.3526	3.2356
302.0208	1869.2215	1.7341	0.3527	3.2415
302.1732	1891.3775	1.7343	0.3529	3.2802
302.3256	1910.8595	1.7344	0.3531	3.3142
302.4780	1926.6170	1.7346	0.3532	3.3419
302.6304	1941.4195	1.7347	0.3534	3.3678
302.7828	1934.8300	1.7349	0.3535	3.3567
302.9352	1933.3975	1.7350	0.3537	3.3545
303.0876	1919.6455	1.7352	0.3538	3.3309
303.2400	1906.2755	1.7353	0.3540	3.3080
303.3924	1895.0065	1.7355	0.3542	3.2887
303.5448	1893.7650	1.7356	0.3543	3.2869
303.6972	1903.6970	1.7358	0.3545	3.3044
303.8496	1900.9275	1.7359	0.3546	3.2999
304.0020	1897.3940	1.7361	0.3548	3.2940
304.1544	1880.9680	1.7362	0.3550	3.2658
304.3068	1869.5080	1.7364	0.3551	3.2462
304.4592	1867.0250	1.7365	0.3553	3.2421
304.6116	1884.3105	1.7367	0.3555	3.2724
304.7640	1890.4225	1.7368	0.3556	3.2833
304.9164	1915.3480	1.7370	0.3558	3.3269
305.0688	1917.6400	1.7371	0.3559	3.3312
305.2212	1916.1120	1.7373	0.3561	3.3288
305.3736	1910.0000	1.7374	0.3563	3.3185
305.5260	1909.2360	1.7376	0.3564	3.3174
305.6784	1913.5335	1.7377	0.3566	3.3252
305.8308	1918.6905	1.7379	0.3567	3.3344
305.9832	1923.9430	1.7380	0.3569	3.3439
306.1356	1920.5050	1.7382	0.3570	3.3382
306.2880	1912.3875	1.7383	0.3572	3.3244
306.4404	1914.5840	1.7385	0.3574	3.3285
306.5928	1907.7080	1.7386	0.3575	3.3168
306.7452	1889.5630	1.7388	0.3577	3.2855
306.8976	1898.9220	1.7389	0.3578	3.3021
307.0500	1897.3940	1.7391	0.3580	3.2997
307.2024	1893.9560	1.7392	0.3582	3.2940
307.3548	1898.2535	1.7394	0.3583	3.3018
307.5072	1899.2085	1.7395	0.3585	3.3037
307.6596	1896.1525	1.7397	0.3586	3.2987
307.8120	1895.6750	1.7398	0.3588	3.2982
307.9644	1893.0965	1.7400	0.3590	3.2940
308.1168	1886.5070	1.7401	0.3591	3.2828
308.2692	1892.3325	1.7403	0.3593	3.2932
308.4216	1904.2700	1.7404	0.3595	3.3143
308.5740	1902.0735	1.7406	0.3596	3.3107
308.7264	1906.2755	1.7407	0.3598	3.3183
308.8788	1899.5905	1.7409	0.3599	3.3070
309.0312	1888.6080	1.7411	0.3601	3.2882
309.1836	1881.8275	1.7412	0.3603	3.2766
309.3360	1876.0020	1.7414	0.3604	3.2668
309.4884	1879.1535	1.7415	0.3606	3.2726
309.6408	1880.4905	1.7417	0.3607	3.2752
309.7932	1878.9625	1.7418	0.3609	3.2728
309.9456	1892.5235	1.7420	0.3611	3.2967
310.0980	1903.6970	1.7421	0.3612	3.3165
310.2504	1908.1855	1.7423	0.3614	3.3246
310.4028	1900.5455	1.7424	0.3615	3.3116
310.5552	1901.8825	1.7426	0.3617	3.3142
310.7076	1894.8155	1.7427	0.3619	3.3021
310.8600	1890.0405	1.7429	0.3620	3.2941
311.0124	1888.1305	1.7430	0.3622	3.2911
311.1648	1880.2995	1.7432	0.3624	3.2777
311.3172	1891.8550	1.7433	0.3625	3.2981
311.4696	1904.6520	1.7435	0.3627	3.3207
311.6220	1910.9550	1.7436	0.3628	3.3320
311.7744	1917.6400	1.7438	0.3630	3.3440
311.9268	1923.4655	1.7439	0.3632	3.3544
312.0792	1939.2230	1.7441	0.3633	3.3822
312.2316	1948.2000	1.7443	0.3635	3.3982
312.3840	1927.3810	1.7444	0.3636	3.3621
312.5364	1904.6520	1.7446	0.3638	3.3228
312.6888	1895.5795	1.7447	0.3639	3.3072
312.8412	1895.7705	1.7449	0.3641	3.3079
312.9936	1896.8210	1.7450	0.3643	3.3100
313.1460	1913.9155	1.7452	0.3644	3.3401
313.2984	1919.9320	1.7453	0.3646	3.3509
313.4508	1915.5390	1.7455	0.3647	3.3435
313.6032	1911.7190	1.7456	0.3649	3.3372
313.7556	1916.4940	1.7458	0.3651	3.3458
313.9080	1923.5610	1.7459	0.3652	3.3584
314.0604	1918.3085	1.7461	0.3654	3.3495
314.2128	1907.4215	1.7462	0.3655	3.3308
314.3652	1889.5630	1.7464	0.3657	3.2999
314.5176	1888.7035	1.7466	0.3659	3.2987
314.6700	1890.9955	1.7467	0.3660	3.3030
314.8224	1888.1305	1.7469	0.3662	3.2983
314.9748	1883.0690	1.7470	0.3663	3.2898
315.1272	1868.5530	1.7472	0.3665	3.2647
315.2796	1849.7395	1.7473	0.3667	3.2321
315.4320	1827.9655	1.7475	0.3668	3.1943
315.5844	1821.5670	1.7476	0.3670	3.1834
315.7368	1831.0215	1.7478	0.3672	3.2002
315.8892	1867.9800	1.7479	0.3673	3.2651
316.0416	1875.8110	1.7481	0.3675	3.2791
316.1940	1905.7980	1.7483	0.3677	3.3318
316.3464	1911.5280	1.7484	0.3678	3.3421
316.4988	1912.7695	1.7486	0.3680	3.3446
316.6512	1925.7575	1.7487	0.3681	3.3676
316.8036	1932.6335	1.7489	0.3683	3.3799
316.9560	1945.5260	1.7490	0.3685	3.4028
317.1084	1957.3680	1.7492	0.3686	3.4238
317.2608	1963.3845	1.7493	0.3688	3.4346
317.4132	1964.2440	1.7495	0.3689	3.4364
317.5656	1941.9925	1.7496	0.3691	3.3978
317.7180	1927.6675	1.7498	0.3692	3.3730
317.8704	1904.3655	1.7500	0.3694	3.3326
318.0228	1882.0185	1.7501	0.3696	3.2937
318.1752	1881.5410	1.7503	0.3697	3.2932
318.3276	1884.9790	1.7504	0.3699	3.2995
318.4800	1890.9955	1.7506	0.3700	3.3103
318.6324	1898.3490	1.7507	0.3702	3.3235
318.7848	1913.4380	1.7509	0.3704	3.3502
318.9372	1929.5775	1.7510	0.3705	3.3788
319.0896	1942.4700	1.7512	0.3707	3.4017
319.2420	1957.3680	1.7514	0.3708	3.4280
319.3944	1946.4810	1.7515	0.3710	3.4093
319.5468	1935.2120	1.7517	0.3711	3.3898
319.6992	1925.3755	1.7518	0.3713	3.3729
319.8516	1910.0000	1.7520	0.3715	3.3463
320.0040	1910.8595	1.7521	0.3716	3.3481
320.1564	1909.2360	1.7523	0.3718	3.3455
320.3088	1912.1010	1.7524	0.3719	3.3509
320.4612	1915.6345	1.7526	0.3721	3.3573
320.6136	1912.9605	1.7528	0.3723	3.3530
320.7660	1905.5115	1.7529	0.3724	3.3402
320.9184	1903.6015	1.7531	0.3726	3.3371
321.0708	1905.5115	1.7532	0.3727	3.3408
321.2232	1905.7980	1.7534	0.3729	3.3416
321.3756	1903.5060	1.7535	0.3731	3.3379
321.5280	1892.6190	1.7537	0.3732	3.3191
321.6804	1891.3775	1.7539	0.3734	3.3172
321.8328	1898.7310	1.7540	0.3735	3.3304
321.9852	1894.7200	1.7542	0.3737	3.3237
322.1376	1897.5850	1.7543	0.3739	3.3290
322.2900	1903.2195	1.7545	0.3740	3.3392
322.4424	1907.2305	1.7546	0.3742	3.3465
322.5948	1903.1240	1.7548	0.3743	3.3396
322.7472	1908.1855	1.7550	0.3745	3.3488
322.8996	1901.3095	1.7551	0.3747	3.3370
323.0520	1908.8540	1.7553	0.3748	3.3505
323.2044	1907.9945	1.7554	0.3750	3.3493
323.3568	1904.0790	1.7556	0.3751	3.3428
323.5092	1904.7475	1.7557	0.3753	3.3442
323.6616	1911.1460	1.7559	0.3755	3.3558
323.8140	1914.0110	1.7561	0.3756	3.3611
323.9664	1912.6740	1.7562	0.3758	3.3591
324.1188	1909.4270	1.7564	0.3759	3.3537
324.2712	1905.7025	1.7565	0.3761	3.3474
324.4236	1905.7980	1.7567	0.3763	3.3479
324.5760	1906.0845	1.7568	0.3764	3.3487
324.7284	1891.6640	1.7570	0.3766	3.3236
324.8808	1892.4280	1.7572	0.3767	3.3253
325.0332	1895.8660	1.7573	0.3769	3.3316
325.1856	1891.3775	1.7575	0.3771	3.3240
325.3380	1889.1810	1.7576	0.3772	3.3205
325.4904	1890.5180	1.7578	0.3774	3.3231
325.6428	1879.0580	1.7579	0.3775	3.3033
325.7952	1874.0920	1.7581	0.3777	3.2948
325.9476	1865.5925	1.7583	0.3779	3.2802
326.1000	1862.2500	1.7584	0.3780	3.2746
326.2524	1873.3280	1.7586	0.3782	3.2944
326.4048	1879.7265	1.7587	0.3784	3.3059
326.5572	1882.2095	1.7589	0.3785	3.3106
326.7096	1884.4060	1.7591	0.3787	3.3148
326.8620	1888.3215	1.7592	0.3788	3.3220
327.0144	1886.2205	1.7594	0.3790	3.3186
327.1668	1878.7715	1.7595	0.3792	3.3057
327.3192	1848.3070	1.7597	0.3793	3.2524
327.4716	1827.1060	1.7598	0.3795	3.2154
327.6240	1815.4550	1.7600	0.3797	3.1952
327.7764	1797.6920	1.7602	0.3798	3.1642
327.9288	1771.6205	1.7603	0.3800	3.1186
328.0812	1752.8070	1.7605	0.3802	3.0858
328.2336	1736.3810	1.7606	0.3804	3.0571
328.3860	1748.7960	1.7608	0.3805	3.0793
328.5384	1800.3660	1.7610	0.3807	3.1704
328.6908	1878.6760	1.7611	0.3809	3.3086
328.8432	1906.3710	1.7613	0.3810	3.3576
328.9956	1908.6630	1.7614	0.3812	3.3620
329.1480	1900.9275	1.7616	0.3813	3.3487
329.3004	1890.6135	1.7618	0.3815	3.3308
329.4528	1873.9965	1.7619	0.3817	3.3018
329.6052	1846.3015	1.7621	0.3818	3.2533
329.7576	1829.0160	1.7622	0.3820	3.2231
329.9100	1826.7240	1.7624	0.3822	3.2194
330.0624	1843.2455	1.7626	0.3823	3.2488
330.2148	1852.2225	1.7627	0.3825	3.2649
330.3672	1848.4025	1.7629	0.3827	3.2585
330.5196	1858.8120	1.7630	0.3828	3.2771
330.6720	1860.4355	1.7632	0.3830	3.2803
330.8244	1858.9075	1.7633	0.3832	3.2779
330.9768	1836.4650	1.7635	0.3833	3.2386
331.1292	1820.9940	1.7637	0.3835	3.2116
331.2816	1819.2750	1.7638	0.3837	3.2089
331.4340	1821.2805	1.7640	0.3838	3.2127
331.5864	1808.3880	1.7642	0.3840	3.1903
331.7388	1870.1765	1.7643	0.3842	3.2996
331.8912	1855.7560	1.7645	0.3843	3.2744
332.0436	1836.9425	1.7646	0.3845	3.2415
332.1960	1818.0335	1.7648	0.3847	3.2085
332.3484	1776.6820	1.7650	0.3848	3.1358
332.5008	1773.7215	1.7651	0.3850	3.1308
332.6532	1756.4360	1.7653	0.3852	3.1006
332.8056	1718.7135	1.7654	0.3853	3.0343
332.9580	1725.0165	1.7656	0.3855	3.0457
333.1104	1717.7585	1.7658	0.3857	3.0331
333.2628	1729.9825	1.7659	0.3859	3.0550
333.4152	1745.8355	1.7661	0.3860	3.0833
333.5676	1759.4920	1.7662	0.3862	3.1077
333.7200	1755.0035	1.7664	0.3864	3.1000
333.8724	1796.6415	1.7666	0.3866	3.1739
334.0248	1804.6635	1.7667	0.3867	3.1883
334.1772	1814.5000	1.7669	0.3869	3.2060
334.3296	1848.8800	1.7670	0.3871	3.2671
334.4820	1854.0370	1.7672	0.3872	3.2765
334.6344	1859.0030	1.7674	0.3874	3.2855
334.7868	1867.7890	1.7675	0.3876	3.3014
334.9392	1858.0480	1.7677	0.3877	3.2845
335.0916	1856.8065	1.7679	0.3879	3.2826
335.2440	1853.9415	1.7680	0.3881	3.2778
335.3964	1859.1940	1.7682	0.3882	3.2874
335.5488	1903.8880	1.7683	0.3884	3.3667
335.7012	1926.6170	1.7685	0.3885	3.4072
335.8536	1921.3645	1.7687	0.3887	3.3982
336.0060	1926.0440	1.7688	0.3889	3.4068
336.1584	1924.5160	1.7690	0.3890	3.4044
336.3108	1837.9930	1.7691	0.3892	3.2517
336.4632	1868.0755	1.7693	0.3893	3.3052
336.6156	1875.8110	1.7695	0.3895	3.3192
336.7680	1885.1700	1.7696	0.3897	3.3361
336.9204	1910.2865	1.7698	0.3898	3.3808
337.0728	1963.7665	1.7700	0.3900	3.4758
337.2252	2005.2135	1.7701	0.3901	3.5495
337.3776	2047.3290	1.7703	0.3903	3.6243
337.5300	2058.1205	1.7704	0.3904	3.6438
337.6824	2070.2490	1.7706	0.3906	3.6656
337.8348	2068.5300	1.7708	0.3907	3.6629
337.9872	2033.2905	1.7709	0.3909	3.6008
338.1396	2003.6855	1.7711	0.3910	3.5487
338.2920	1977.2320	1.7713	0.3912	3.5022
338.4444	1958.0365	1.7714	0.3913	3.4685
338.5968	1934.1615	1.7716	0.3915	3.4265
