# IODP371 site U1510 synthetic model data constructed using ROP data
#Synthetic model				
depth_m_bsf	velocity_m/s	density_Mg/m3	two-way-travel-time_(ms)	impedance
304.5910	1840.7500	1.8828	0.3400	3.4657
304.6410	1839.8716	1.8827	0.3401	3.4639
304.6910	1842.5671	1.8826	0.3401	3.4689
304.7410	1845.6507	1.8826	0.3402	3.4746
304.7910	1855.1736	1.8825	0.3402	3.4923
304.8410	1876.8290	1.8824	0.3403	3.5330
304.8910	1878.4701	1.8823	0.3403	3.5359
304.9410	1878.8384	1.8823	0.3404	3.5365
304.9910	1879.0323	1.8822	0.3404	3.5367
305.0410	1879.0488	1.8821	0.3405	3.5366
305.0910	1868.9916	1.8821	0.3406	3.5176
305.1410	1868.5164	1.8820	0.3406	3.5165
305.1910	1858.2458	1.8819	0.3407	3.4971
305.2410	1855.9071	1.8819	0.3407	3.4925
305.2910	1855.4841	1.8818	0.3408	3.4916
305.3410	1853.6035	1.8817	0.3408	3.4879
305.3910	1851.7677	1.8816	0.3409	3.4844
305.4410	1852.0276	1.8816	0.3409	3.4847
305.4910	1849.4800	1.8815	0.3410	3.4798
305.5410	1846.9689	1.8814	0.3410	3.4749
305.5910	1847.2922	1.8813	0.3411	3.4754
305.6410	1845.7917	1.8813	0.3411	3.4724
305.6910	1844.1507	1.8812	0.3412	3.4692
305.7410	1842.0003	1.8811	0.3413	3.4651
305.7910	1839.8491	1.8811	0.3413	3.4609
305.8410	1836.9957	1.8810	0.3414	3.4554
305.8910	1826.8959	1.8809	0.3414	3.4362
305.9410	1826.3103	1.8808	0.3415	3.4350
305.9910	1825.3691	1.8808	0.3415	3.4331
306.0410	1824.5282	1.8807	0.3416	3.4314
306.0910	1818.3125	1.8806	0.3416	3.4196
306.1410	1818.3891	1.8806	0.3417	3.4196
306.1910	1817.9260	1.8805	0.3417	3.4186
306.2410	1817.5714	1.8804	0.3418	3.4178
306.2910	1815.9401	1.8803	0.3419	3.4146
306.3410	1819.3164	1.8803	0.3419	3.4208
306.3910	1819.3230	1.8802	0.3420	3.4207
306.4410	1819.3295	1.8801	0.3420	3.4206
306.4910	1821.9618	1.8801	0.3421	3.4254
306.5410	1822.7175	1.8800	0.3421	3.4267
306.5910	1825.6515	1.8799	0.3422	3.4321
306.6410	1831.3711	1.8798	0.3422	3.4427
306.6910	1831.3796	1.8798	0.3423	3.4426
306.7410	1831.3882	1.8797	0.3424	3.4425
306.7910	1831.2783	1.8796	0.3424	3.4421
306.8410	1832.3990	1.8796	0.3425	3.4441
306.8910	1832.4765	1.8795	0.3425	3.4441
306.9410	1824.5661	1.8794	0.3426	3.4291
306.9910	1861.3806	1.8793	0.3426	3.4982
307.0410	1861.3254	1.8793	0.3427	3.4979
307.0910	1861.3389	1.8792	0.3427	3.4978
307.1410	1861.3524	1.8791	0.3428	3.4977
307.1910	1859.3824	1.8790	0.3428	3.4939
307.2410	1878.1998	1.8790	0.3429	3.5291
307.2910	1880.3055	1.8789	0.3429	3.5329
307.3410	1880.6523	1.8788	0.3430	3.5334
307.3910	1880.8717	1.8788	0.3431	3.5337
307.4410	1881.3300	1.8787	0.3431	3.5344
307.4910	1881.9570	1.8786	0.3432	3.5355
307.5410	1883.0103	1.8785	0.3432	3.5373
307.5910	1883.3171	1.8785	0.3433	3.5377
307.6410	1880.8057	1.8784	0.3433	3.5329
307.6910	1879.2040	1.8783	0.3434	3.5297
307.7410	1876.1815	1.8782	0.3434	3.5239
307.7910	1872.3323	1.8782	0.3435	3.5166
307.8410	1871.5972	1.8781	0.3435	3.5151
307.8910	1869.8268	1.8780	0.3436	3.5116
307.9410	1867.2758	1.8780	0.3436	3.5067
307.9910	1867.2903	1.8779	0.3437	3.5066
308.0410	1867.7885	1.8778	0.3437	3.5074
308.0910	1867.8494	1.8777	0.3438	3.5073
308.1410	1874.2799	1.8777	0.3439	3.5193
308.1910	1878.6291	1.8776	0.3439	3.5273
308.2410	1880.0357	1.8775	0.3440	3.5298
308.2910	1885.6225	1.8774	0.3440	3.5402
308.3410	1886.7419	1.8774	0.3441	3.5421
308.3910	1886.7595	1.8773	0.3441	3.5420
308.4410	1886.7772	1.8772	0.3442	3.5419
308.4910	1886.7948	1.8772	0.3442	3.5418
308.5410	1875.6756	1.8771	0.3443	3.5208
308.5910	1870.8748	1.8770	0.3443	3.5117
308.6410	1867.4914	1.8769	0.3444	3.5052
308.6910	1866.5130	1.8769	0.3444	3.5032
308.7410	1866.5272	1.8768	0.3445	3.5031
308.7910	1866.5373	1.8767	0.3445	3.5030
308.8410	1866.0174	1.8766	0.3446	3.5019
308.8910	1865.7149	1.8766	0.3447	3.5012
308.9410	1866.6236	1.8765	0.3447	3.5027
308.9910	1867.5326	1.8764	0.3448	3.5043
309.0410	1867.5855	1.8764	0.3448	3.5043
309.0910	1869.0435	1.8763	0.3449	3.5069
309.1410	1869.0581	1.8762	0.3449	3.5067
309.1910	1869.0728	1.8761	0.3450	3.5066
309.2410	1869.3696	1.8761	0.3450	3.5071
309.2910	1869.3844	1.8760	0.3451	3.5069
309.3410	1869.3991	1.8759	0.3451	3.5068
309.3910	1868.8933	1.8758	0.3452	3.5057
309.4410	1866.4685	1.8758	0.3452	3.5011
309.4910	1865.9481	1.8757	0.3453	3.5000
309.5410	1865.8254	1.8756	0.3453	3.4996
309.5910	1864.1974	1.8755	0.3454	3.4964
309.6410	1864.0771	1.8755	0.3455	3.4960
309.6910	1862.0750	1.8754	0.3455	3.4921
309.7410	1860.9040	1.8753	0.3456	3.4898
309.7910	1860.5426	1.8753	0.3456	3.4890
309.8410	1860.5559	1.8752	0.3457	3.4889
309.8910	1860.5125	1.8751	0.3457	3.4887
309.9410	1860.3586	1.8750	0.3458	3.4882
309.9910	1860.3718	1.8750	0.3458	3.4881
310.0410	1863.8570	1.8749	0.3459	3.4945
310.0910	1864.5862	1.8748	0.3459	3.4958
310.1410	1867.0777	1.8747	0.3460	3.5003
310.1910	1867.1534	1.8747	0.3460	3.5003
310.2410	1867.9030	1.8746	0.3461	3.5016
310.2910	1867.9786	1.8745	0.3462	3.5016
310.3410	1870.5556	1.8744	0.3462	3.5063
310.3910	1870.6242	1.8744	0.3463	3.5063
310.4410	1870.1961	1.8743	0.3463	3.5053
310.4910	1871.4455	1.8742	0.3464	3.5075
310.5410	1867.8718	1.8742	0.3464	3.5007
310.5910	1867.8862	1.8741	0.3465	3.5006
310.6410	1867.9006	1.8740	0.3465	3.5005
310.6910	1862.1319	1.8739	0.3466	3.4895
310.7410	1862.1454	1.8739	0.3466	3.4894
310.7910	1862.1588	1.8738	0.3467	3.4893
310.8410	1862.1723	1.8737	0.3467	3.4892
310.8910	1857.8637	1.8736	0.3468	3.4810
310.9410	1857.8765	1.8736	0.3468	3.4809
310.9910	1857.8892	1.8735	0.3469	3.4807
311.0410	1858.0786	1.8734	0.3470	3.4810
311.0910	1859.4350	1.8733	0.3470	3.4834
311.1410	1861.9963	1.8733	0.3471	3.4880
311.1910	1862.0608	1.8732	0.3471	3.4880
311.2410	1862.7586	1.8731	0.3472	3.4892
311.2910	1863.7274	1.8730	0.3472	3.4909
311.3410	1863.6764	1.8730	0.3473	3.4906
311.3910	1861.4375	1.8729	0.3473	3.4863
311.4410	1859.6280	1.8728	0.3474	3.4828
311.4910	1856.8472	1.8728	0.3474	3.4774
311.5410	1855.3267	1.8727	0.3475	3.4744
311.5910	1855.0557	1.8726	0.3475	3.4738
311.6410	1855.0680	1.8725	0.3476	3.4737
311.6910	1855.0803	1.8725	0.3477	3.4736
311.7410	1855.0925	1.8724	0.3477	3.4734
311.7910	1855.7120	1.8723	0.3478	3.4745
311.8410	1855.7244	1.8722	0.3478	3.4744
311.8910	1855.7367	1.8722	0.3479	3.4742
311.9410	1856.4803	1.8721	0.3479	3.4755
311.9910	1857.5259	1.8720	0.3480	3.4773
312.0410	1857.5386	1.8719	0.3480	3.4772
312.0910	1857.5512	1.8719	0.3481	3.4771
312.1410	1857.5639	1.8718	0.3481	3.4770
312.1910	1857.5765	1.8717	0.3482	3.4769
312.2410	1858.1189	1.8716	0.3482	3.4777
312.2910	1858.1317	1.8716	0.3483	3.4776
312.3410	1868.0698	1.8715	0.3484	3.4961
312.3910	1868.7692	1.8714	0.3484	3.4973
312.4410	1873.1457	1.8713	0.3485	3.5053
312.4910	1874.0887	1.8713	0.3485	3.5069
312.5410	1874.4402	1.8712	0.3486	3.5075
312.5910	1874.5664	1.8711	0.3486	3.5076
312.6410	1876.3723	1.8711	0.3487	3.5108
312.6910	1876.5088	1.8710	0.3487	3.5109
312.7410	1876.6439	1.8709	0.3488	3.5110
312.7910	1876.8358	1.8708	0.3488	3.5112
312.8410	1874.9746	1.8708	0.3489	3.5076
312.8910	1874.9901	1.8707	0.3489	3.5075
312.9410	1876.4448	1.8706	0.3490	3.5101
312.9910	1876.4605	1.8705	0.3490	3.5100
313.0410	1876.4762	1.8705	0.3491	3.5099
313.0910	1876.4919	1.8704	0.3492	3.5098
313.1410	1880.7775	1.8703	0.3492	3.5176
313.1910	1875.1192	1.8702	0.3493	3.5069
313.2410	1873.4208	1.8702	0.3493	3.5036
313.2910	1870.2869	1.8701	0.3494	3.4976
313.3410	1867.7398	1.8700	0.3494	3.4927
313.3910	1865.6522	1.8699	0.3495	3.4887
313.4410	1864.0474	1.8699	0.3495	3.4855
313.4910	1863.5859	1.8698	0.3496	3.4845
313.5410	1863.9556	1.8697	0.3496	3.4851
313.5910	1869.6308	1.8696	0.3497	3.4955
313.6410	1869.6453	1.8696	0.3497	3.4954
313.6910	1869.3812	1.8695	0.3498	3.4948
313.7410	1869.2587	1.8694	0.3499	3.4944
313.7910	1869.2732	1.8693	0.3499	3.4943
313.8410	1869.2876	1.8693	0.3500	3.4942
313.8910	1869.4392	1.8692	0.3500	3.4943
313.9410	1868.6987	1.8691	0.3501	3.4928
313.9910	1868.7131	1.8690	0.3501	3.4927
314.0410	1869.9985	1.8690	0.3502	3.4950
314.0910	1870.4719	1.8689	0.3502	3.4957
314.1410	1867.9843	1.8688	0.3503	3.4909
314.1910	1867.9986	1.8688	0.3503	3.4908
314.2410	1868.0128	1.8687	0.3504	3.4907
314.2910	1868.0271	1.8686	0.3504	3.4906
314.3410	1869.6046	1.8685	0.3505	3.4934
314.3910	1871.4272	1.8685	0.3505	3.4967
314.4410	1871.4420	1.8684	0.3506	3.4966
314.4910	1871.4568	1.8683	0.3507	3.4964
314.5410	1871.0080	1.8682	0.3507	3.4955
314.5910	1870.1658	1.8682	0.3508	3.4938
314.6410	1870.1804	1.8681	0.3508	3.4936
314.6910	1872.6462	1.8680	0.3509	3.4981
314.7410	1873.0142	1.8679	0.3509	3.4987
314.7910	1876.2010	1.8679	0.3510	3.5045
314.8410	1879.4862	1.8678	0.3510	3.5105
314.8910	1879.5022	1.8677	0.3511	3.5104
314.9410	1880.4392	1.8676	0.3511	3.5120
314.9910	1883.1724	1.8676	0.3512	3.5169
315.0410	1888.8181	1.8675	0.3512	3.5273
315.0910	1888.4573	1.8674	0.3513	3.5265
315.1410	1888.4748	1.8673	0.3513	3.5264
315.1910	1885.9788	1.8673	0.3514	3.5216
315.2410	1885.9959	1.8672	0.3515	3.5215
315.2910	1885.9950	1.8671	0.3515	3.5214
315.3410	1885.8321	1.8670	0.3516	3.5209
315.3910	1884.3342	1.8670	0.3516	3.5180
315.4410	1884.1401	1.8669	0.3517	3.5175
315.4910	1882.4243	1.8668	0.3517	3.5141
315.5410	1858.1533	1.8667	0.3518	3.4687
315.5910	1847.8593	1.8667	0.3518	3.4493
315.6410	1843.1615	1.8666	0.3519	3.4404
315.6910	1838.7629	1.8665	0.3519	3.4321
315.7410	1838.5082	1.8664	0.3520	3.4315
315.7910	1838.5177	1.8664	0.3520	3.4313
315.8410	1839.3479	1.8663	0.3521	3.4328
315.8910	1839.3575	1.8662	0.3522	3.4326
315.9410	1842.3752	1.8661	0.3522	3.4381
315.9910	1843.4853	1.8661	0.3523	3.4401
316.0410	1848.7745	1.8660	0.3523	3.4498
316.0910	1854.5733	1.8659	0.3524	3.4605
316.1410	1861.3312	1.8658	0.3524	3.4730
316.1910	1862.0284	1.8658	0.3525	3.4741
316.2410	1862.5261	1.8657	0.3525	3.4749
316.2910	1863.0623	1.8656	0.3526	3.4758
316.3410	1864.6179	1.8655	0.3526	3.4785
316.3910	1864.8789	1.8655	0.3527	3.4789
316.4410	1865.4059	1.8654	0.3527	3.4797
316.4910	1868.5923	1.8653	0.3528	3.4855
316.5410	1871.4186	1.8652	0.3529	3.4907
316.5910	1872.7332	1.8652	0.3529	3.4930
316.6410	1872.9279	1.8651	0.3530	3.4932
316.6910	1872.9428	1.8650	0.3530	3.4931
316.7410	1872.9578	1.8650	0.3531	3.4930
316.7910	1872.9727	1.8649	0.3531	3.4929
316.8410	1872.0977	1.8648	0.3532	3.4911
316.8910	1871.9156	1.8647	0.3532	3.4906
316.9410	1871.6752	1.8647	0.3533	3.4900
316.9910	1871.2039	1.8646	0.3533	3.4890
317.0410	1870.7324	1.8645	0.3534	3.4880
317.0910	1869.3713	1.8644	0.3534	3.4853
317.1410	1868.5358	1.8644	0.3535	3.4836
317.1910	1867.8673	1.8643	0.3535	3.4822
317.2410	1867.7863	1.8642	0.3536	3.4819
317.2910	1867.4495	1.8641	0.3537	3.4812
317.3410	1862.6159	1.8641	0.3537	3.4720
317.3910	1862.5628	1.8640	0.3538	3.4718
317.4410	1861.9611	1.8639	0.3538	3.4705
317.4910	1858.8351	1.8638	0.3539	3.4646
317.5410	1837.0791	1.8638	0.3539	3.4239
317.5910	1831.4568	1.8637	0.3540	3.4133
317.6410	1831.4650	1.8636	0.3540	3.4131
317.6910	1828.2072	1.8635	0.3541	3.4069
317.7410	1819.0312	1.8635	0.3541	3.3897
317.7910	1813.3317	1.8634	0.3542	3.3789
317.8410	1812.4499	1.8633	0.3542	3.3772
317.8910	1808.9970	1.8632	0.3543	3.3706
317.9410	1807.7099	1.8632	0.3544	3.3681
317.9910	1806.6911	1.8631	0.3544	3.3660
318.0410	1797.1099	1.8630	0.3545	3.3480
318.0910	1795.2264	1.8629	0.3545	3.3444
318.1410	1798.0592	1.8629	0.3546	3.3495
318.1910	1799.0717	1.8628	0.3546	3.3513
318.2410	1801.2717	1.8627	0.3547	3.3553
318.2910	1836.9788	1.8626	0.3547	3.4216
318.3410	1865.7304	1.8626	0.3548	3.4750
318.3910	1869.4119	1.8625	0.3549	3.4818
318.4410	1873.1742	1.8624	0.3549	3.4886
318.4910	1885.5355	1.8623	0.3550	3.5115
318.5410	1885.4021	1.8623	0.3550	3.5111
318.5910	1885.4762	1.8622	0.3551	3.5111
318.6410	1886.4084	1.8621	0.3551	3.5127
318.6910	1886.9648	1.8620	0.3552	3.5136
318.7410	1887.0370	1.8620	0.3552	3.5136
318.7910	1887.1688	1.8619	0.3553	3.5137
318.8410	1887.5244	1.8618	0.3553	3.5142
318.8910	1908.4951	1.8617	0.3554	3.5531
318.9410	1910.5151	1.8617	0.3554	3.5567
318.9910	1910.5359	1.8616	0.3555	3.5566
319.0410	1910.5567	1.8615	0.3555	3.5565
319.0910	1910.5776	1.8614	0.3556	3.5564
319.1410	1908.1058	1.8614	0.3556	3.5517
319.1910	1906.4295	1.8613	0.3557	3.5484
319.2410	1906.2677	1.8612	0.3558	3.5480
319.2910	1906.0331	1.8611	0.3558	3.5474
319.3410	1906.0532	1.8611	0.3559	3.5473
319.3910	1907.4018	1.8610	0.3559	3.5497
319.4410	1908.0952	1.8609	0.3560	3.5508
319.4910	1908.1959	1.8608	0.3560	3.5509
319.5410	1908.2969	1.8608	0.3561	3.5509
319.5910	1908.2748	1.8607	0.3561	3.5507
319.6410	1908.2527	1.8606	0.3562	3.5505
319.6910	1908.2306	1.8606	0.3562	3.5504
319.7410	1879.5311	1.8605	0.3563	3.4968
319.7910	1875.5787	1.8604	0.3563	3.4893
319.8410	1874.0860	1.8603	0.3564	3.4864
319.8910	1873.8370	1.8603	0.3564	3.4858
319.9410	1873.8820	1.8602	0.3565	3.4858
319.9910	1874.0113	1.8601	0.3565	3.4859
320.0410	1874.4997	1.8600	0.3566	3.4866
320.0910	1874.8079	1.8600	0.3567	3.4871
320.1410	1875.1400	1.8599	0.3567	3.4875
320.1910	1876.0368	1.8598	0.3568	3.4891
320.2410	1876.9339	1.8597	0.3568	3.4906
320.2910	1877.1259	1.8597	0.3569	3.4908
320.3410	1877.1413	1.8596	0.3569	3.4907
320.3910	1878.0356	1.8595	0.3570	3.4922
320.4410	1878.6502	1.8594	0.3570	3.4932
320.4910	1880.2486	1.8594	0.3571	3.4961
320.5410	1880.5023	1.8593	0.3571	3.4964
320.5910	1879.4236	1.8592	0.3572	3.4942
320.6410	1879.4394	1.8591	0.3572	3.4941
320.6910	1879.1631	1.8591	0.3573	3.4935
320.7410	1870.2160	1.8590	0.3573	3.4767
320.7910	1869.3010	1.8589	0.3574	3.4749
320.8410	1866.1284	1.8588	0.3575	3.4688
320.8910	1866.1263	1.8588	0.3575	3.4687
320.9410	1866.1257	1.8587	0.3576	3.4686
320.9910	1861.1511	1.8586	0.3576	3.4592
321.0410	1860.3887	1.8585	0.3577	3.4576
321.0910	1860.2983	1.8585	0.3577	3.4573
321.1410	1860.2753	1.8584	0.3578	3.4571
321.1910	1861.3093	1.8583	0.3578	3.4589
321.2410	1861.3222	1.8582	0.3579	3.4588
321.2910	1861.3351	1.8582	0.3579	3.4587
321.3410	1861.1075	1.8581	0.3580	3.4581
321.3910	1859.8781	1.8580	0.3580	3.4557
321.4410	1857.7864	1.8579	0.3581	3.4517
321.4910	1851.0718	1.8579	0.3581	3.4391
321.5410	1851.0606	1.8578	0.3582	3.4389
321.5910	1850.8032	1.8577	0.3583	3.4383
321.6410	1850.8144	1.8577	0.3583	3.4382
321.6910	1850.8256	1.8576	0.3584	3.4381
321.7410	1850.8368	1.8575	0.3584	3.4379
321.7910	1850.8480	1.8574	0.3585	3.4378
321.8410	1850.8817	1.8574	0.3585	3.4377
321.8910	1847.8693	1.8573	0.3586	3.4320
321.9410	1846.3191	1.8572	0.3586	3.4290
321.9910	1851.1808	1.8571	0.3587	3.4379
322.0410	1858.9000	1.8571	0.3587	3.4521
322.0910	1859.2837	1.8570	0.3588	3.4527
322.1410	1858.9689	1.8569	0.3589	3.4519
322.1910	1863.8118	1.8568	0.3589	3.4608
322.2410	1864.0946	1.8568	0.3590	3.4612
322.2910	1860.3188	1.8567	0.3590	3.4540
322.3410	1860.3577	1.8566	0.3591	3.4540
322.3910	1860.3199	1.8565	0.3591	3.4538
322.4410	1864.7455	1.8565	0.3592	3.4618
322.4910	1864.8085	1.8564	0.3592	3.4618
322.5410	1864.8231	1.8563	0.3593	3.4617
322.5910	1867.7951	1.8562	0.3593	3.4671
322.6410	1868.4944	1.8562	0.3594	3.4682
322.6910	1871.1624	1.8561	0.3594	3.4731
322.7410	1874.8545	1.8560	0.3595	3.4798
322.7910	1876.4220	1.8559	0.3595	3.4825
322.8410	1875.1228	1.8559	0.3596	3.4800
322.8910	1874.5015	1.8558	0.3597	3.4787
322.9410	1874.3113	1.8557	0.3597	3.4782
322.9910	1874.3934	1.8557	0.3598	3.4782
323.0410	1873.7391	1.8556	0.3598	3.4769
323.0910	1873.7538	1.8555	0.3599	3.4768
323.1410	1873.6688	1.8554	0.3599	3.4765
323.1910	1885.4163	1.8554	0.3600	3.4981
323.2410	1887.1088	1.8553	0.3600	3.5011
323.2910	1888.0704	1.8552	0.3601	3.5028
323.3410	1888.2440	1.8551	0.3601	3.5029
323.3910	1888.3622	1.8551	0.3602	3.5030
323.4410	1888.3253	1.8550	0.3602	3.5028
323.4910	1887.7680	1.8549	0.3603	3.5016
323.5410	1887.4340	1.8548	0.3603	3.5009
323.5910	1886.0887	1.8548	0.3604	3.4983
323.6410	1885.6888	1.8547	0.3605	3.4974
323.6910	1885.6801	1.8546	0.3605	3.4972
323.7410	1883.7214	1.8545	0.3606	3.4934
323.7910	1879.2482	1.8545	0.3606	3.4850
323.8410	1877.1830	1.8544	0.3607	3.4810
323.8910	1876.6368	1.8543	0.3607	3.4799
323.9410	1876.5621	1.8543	0.3608	3.4796
323.9910	1876.5772	1.8542	0.3608	3.4795
324.0410	1876.5924	1.8541	0.3609	3.4794
324.0910	1876.6076	1.8540	0.3609	3.4793
324.1410	1873.0671	1.8540	0.3610	3.4726
324.1910	1867.1010	1.8539	0.3610	3.4614
324.2410	1856.3054	1.8538	0.3611	3.4412
324.2910	1856.2299	1.8537	0.3611	3.4410
324.3410	1848.1606	1.8537	0.3612	3.4259
324.3910	1840.9862	1.8536	0.3613	3.4124
324.4410	1843.0061	1.8535	0.3613	3.4160
324.4910	1842.2838	1.8534	0.3614	3.4146
324.5410	1842.5103	1.8534	0.3614	3.4148
324.5910	1843.2426	1.8533	0.3615	3.4161
324.6410	1843.2525	1.8532	0.3615	3.4160
324.6910	1849.9943	1.8531	0.3616	3.4283
324.7410	1850.4209	1.8531	0.3616	3.4290
324.7910	1850.8476	1.8530	0.3617	3.4296
324.8410	1851.6745	1.8529	0.3617	3.4310
324.8910	1853.5796	1.8529	0.3618	3.4344
324.9410	1859.5937	1.8528	0.3618	3.4454
324.9910	1860.0305	1.8527	0.3619	3.4461
325.0410	1861.1447	1.8526	0.3620	3.4480
325.0910	1865.0218	1.8526	0.3620	3.4551
325.1410	1865.5669	1.8525	0.3621	3.4559
325.1910	1865.6515	1.8524	0.3621	3.4560
325.2410	1865.8136	1.8523	0.3622	3.4561
325.2910	1870.9915	1.8523	0.3622	3.4656
325.3410	1870.9702	1.8522	0.3623	3.4654
325.3910	1870.9844	1.8521	0.3623	3.4653
325.4410	1870.9987	1.8520	0.3624	3.4652
325.4910	1871.0129	1.8520	0.3624	3.4651
325.5410	1872.5415	1.8519	0.3625	3.4678
325.5910	1874.6795	1.8518	0.3625	3.4716
325.6410	1874.9075	1.8518	0.3626	3.4719
325.6910	1874.9224	1.8517	0.3627	3.4718
325.7410	1874.9372	1.8516	0.3627	3.4717
325.7910	1877.3000	1.8515	0.3628	3.4759
325.8410	1877.9769	1.8515	0.3628	3.4770
325.8910	1876.7412	1.8514	0.3629	3.4746
325.9410	1878.0951	1.8513	0.3629	3.4770
325.9910	1887.1321	1.8512	0.3630	3.4935
326.0410	1888.7400	1.8512	0.3630	3.4964
326.0910	1888.9854	1.8511	0.3631	3.4967
326.1410	1889.0024	1.8510	0.3631	3.4966
326.1910	1889.0194	1.8510	0.3632	3.4965
326.2410	1889.0364	1.8509	0.3632	3.4964
326.2910	1805.4047	1.8508	0.3633	3.3415
326.3410	1817.9007	1.8507	0.3633	3.3645
326.3910	1819.1435	1.8507	0.3634	3.3666
326.4410	1827.6741	1.8506	0.3635	3.3823
326.4910	1843.2440	1.8505	0.3635	3.4110
326.5410	1851.5244	1.8504	0.3636	3.4261
326.5910	1855.9252	1.8504	0.3636	3.4342
326.6410	1857.0518	1.8503	0.3637	3.4361
326.6910	1857.8282	1.8502	0.3637	3.4374
326.7410	1858.4858	1.8502	0.3638	3.4385
326.7910	1859.5366	1.8501	0.3638	3.4403
326.8410	1864.0730	1.8500	0.3639	3.4485
326.8910	1864.1126	1.8499	0.3639	3.4485
326.9410	1863.8072	1.8499	0.3640	3.4478
326.9910	1864.1971	1.8498	0.3640	3.4484
327.0410	1865.9126	1.8497	0.3641	3.4514
327.0910	1865.9507	1.8496	0.3642	3.4513
327.1410	1869.8329	1.8496	0.3642	3.4584
327.1910	1870.7486	1.8495	0.3643	3.4600
327.2410	1871.5234	1.8494	0.3643	3.4612
327.2910	1871.6540	1.8494	0.3644	3.4614
327.3410	1871.6683	1.8493	0.3644	3.4612
327.3910	1871.8063	1.8492	0.3645	3.4614
327.4410	1871.9443	1.8491	0.3645	3.4615
327.4910	1872.0823	1.8491	0.3646	3.4616
327.5410	1885.8481	1.8490	0.3646	3.4869
327.5910	1887.7584	1.8489	0.3647	3.4903
327.6410	1887.7751	1.8488	0.3647	3.4902
327.6910	1887.7919	1.8488	0.3648	3.4901
327.7410	1886.1885	1.8487	0.3648	3.4870
327.7910	1885.3681	1.8486	0.3649	3.4854
327.8410	1885.3635	1.8486	0.3650	3.4852
327.8910	1885.3798	1.8485	0.3650	3.4851
327.9410	1885.3962	1.8484	0.3651	3.4850
327.9910	1885.4125	1.8483	0.3651	3.4849
328.0410	1885.4883	1.8483	0.3652	3.4849
328.0910	1885.5282	1.8482	0.3652	3.4848
328.1410	1874.7603	1.8481	0.3653	3.4648
328.1910	1871.9501	1.8481	0.3653	3.4595
328.2410	1860.6402	1.8480	0.3654	3.4384
328.2910	1855.6382	1.8479	0.3654	3.4291
328.3410	1857.1016	1.8478	0.3655	3.4316
328.3910	1857.1278	1.8478	0.3655	3.4315
328.4410	1857.1398	1.8477	0.3656	3.4314
328.4910	1849.9237	1.8476	0.3656	3.4180
328.5410	1836.5470	1.8476	0.3657	3.3931
328.5910	1832.2221	1.8475	0.3658	3.3850
328.6410	1832.2302	1.8474	0.3658	3.3849
328.6910	1830.9062	1.8473	0.3659	3.3823
328.7410	1830.8153	1.8473	0.3659	3.3820
328.7910	1834.6193	1.8472	0.3660	3.3889
328.8410	1834.6277	1.8471	0.3660	3.3888
328.8910	1833.1057	1.8471	0.3661	3.3858
328.9410	1831.5830	1.8470	0.3661	3.3829
328.9910	1830.2466	1.8469	0.3662	3.3803
329.0410	1829.4432	1.8468	0.3662	3.3787
329.0910	1829.8900	1.8468	0.3663	3.3794
329.1410	1830.5501	1.8467	0.3664	3.3805
329.1910	1830.5579	1.8466	0.3664	3.3803
329.2410	1830.6193	1.8466	0.3665	3.3803
329.2910	1831.4445	1.8465	0.3665	3.3817
329.3410	1834.8920	1.8464	0.3666	3.3880
329.3910	1835.2547	1.8463	0.3666	3.3885
329.4410	1835.2633	1.8463	0.3667	3.3884
329.4910	1837.0051	1.8462	0.3667	3.3915
329.5410	1829.9698	1.8461	0.3668	3.3783
329.5910	1818.9351	1.8461	0.3668	3.3578
329.6410	1817.6978	1.8460	0.3669	3.3554
329.6910	1819.6427	1.8459	0.3670	3.3589
329.7410	1820.7018	1.8458	0.3670	3.3607
329.7910	1822.1536	1.8458	0.3671	3.3633
329.8410	1822.6593	1.8457	0.3671	3.3641
329.8910	1823.0698	1.8456	0.3672	3.3647
329.9410	1823.0764	1.8456	0.3672	3.3646
329.9910	1823.0831	1.8455	0.3673	3.3645
330.0410	1823.0604	1.8454	0.3673	3.3643
330.0910	1819.7834	1.8453	0.3674	3.3581
330.1410	1814.1695	1.8453	0.3675	3.3476
330.1910	1811.4954	1.8452	0.3675	3.3426
330.2410	1811.5002	1.8451	0.3676	3.3424
330.2910	1811.5051	1.8451	0.3676	3.3423
330.3410	1811.7857	1.8450	0.3677	3.3427
330.3910	1822.4238	1.8449	0.3677	3.3622
330.4410	1840.8782	1.8448	0.3678	3.3961
330.4910	1840.9043	1.8448	0.3678	3.3961
330.5410	1841.9417	1.8447	0.3679	3.3978
330.5910	1851.0684	1.8446	0.3679	3.4145
330.6410	1856.5792	1.8446	0.3680	3.4246
330.6910	1857.2613	1.8445	0.3681	3.4257
330.7410	1863.6169	1.8444	0.3681	3.4373
330.7910	1863.6297	1.8444	0.3682	3.4372
330.8410	1868.8777	1.8443	0.3682	3.4467
330.8910	1868.4089	1.8442	0.3683	3.4457
330.9410	1868.4225	1.8441	0.3683	3.4456
330.9910	1871.0627	1.8441	0.3684	3.4504
331.0410	1873.1719	1.8440	0.3684	3.4541
331.0910	1873.8272	1.8439	0.3685	3.4552
331.1410	1874.6053	1.8439	0.3685	3.4565
331.1910	1875.3802	1.8438	0.3686	3.4578
331.2410	1876.2231	1.8437	0.3686	3.4592
331.2910	1877.3019	1.8436	0.3687	3.4611
