# IODP371 site U1507 physical property data
#Raw data		
depth_m_bsf	velocity_m/s	density_Mg/m3
357.3703	2.1926	1.9745
357.5227	2.1894	1.9754
357.6751	2.1756	1.9879
357.8275	2.1850	1.9969
357.9799	2.2081	1.9940
358.1323	2.2312	1.9684
358.2847	2.2670	1.9904
358.4371	2.2608	2.0027
358.5895	2.2371	2.0159
358.7419	2.1984	1.9889
358.8943	2.1550	1.9409
359.0467	2.1329	1.9096
359.1991	2.1404	1.9232
359.3515	2.1630	1.9754
359.5039	2.1715	1.9890
359.6563	2.1865	1.9478
359.8087	2.1923	1.8925
359.9611	2.1888	1.8511
360.1135	2.2011	1.7902
360.2659	2.2119	1.7891
360.4183	2.2053	1.8584
360.5707	2.1994	1.8847
360.7231	2.1963	1.8961
360.8755	2.1937	1.9015
361.0279	2.1811	1.9272
361.1803	2.1730	1.9500
361.3327	2.1590	1.9505
361.4851	2.1617	1.9972
361.6375	2.1605	2.0045
361.7899	2.1496	1.9873
361.9423	2.1985	1.9769
362.0947	2.2054	1.9964
362.2471	2.1944	2.0025
362.3995	2.1877	1.9842
362.5519	2.2079	1.9916
362.7043	2.2076	1.9966
362.8567	2.2122	2.0208
363.0091	2.2126	1.9993
363.1615	2.2318	1.9848
363.3139	2.2405	1.9911
363.4663	2.2550	2.0180
363.6187	2.2661	2.0412
363.7711	2.2543	2.0510
363.9235	2.2346	2.0592
364.0759	2.2535	2.0536
364.2283	2.2608	2.0429
364.3807	2.2506	2.0384
364.5331	2.2342	2.0350
364.6855	2.2335	2.0279
364.8379	2.2167	2.0266
364.9903	2.1952	2.0310
365.1427	2.1948	2.0475
365.2951	2.2635	2.0570
365.4475	2.2637	2.0566
365.5999	2.2536	2.0430
365.7523	2.2319	2.0130
365.9047	2.2139	1.9896
366.0571	2.2131	1.9806
366.2095	2.2346	1.9582
366.3619	2.2565	1.8986
366.5143	2.2773	1.9056
366.6667	2.2979	1.9967
366.8191	2.3040	2.0482
366.9715	2.3068	2.0377
367.1239	2.2988	1.9975
367.2763	2.2916	2.0195
367.4287	2.2794	2.0374
367.5811	2.2476	1.9830
367.7335	2.2337	1.8838
367.8859	2.2225	1.8426
368.0383	2.2222	1.7818
368.1907	2.2410	1.7763
368.3431	2.2374	1.8165
368.4955	2.2049	1.9145
368.6479	2.1815	1.9223
368.8003	2.1650	2.0024
368.9527	2.1535	2.0463
369.1051	2.1452	2.0408
369.2575	2.1329	2.0012
369.4099	2.1258	2.0322
369.5623	2.1298	2.0747
369.7147	2.1417	2.0978
369.8671	2.1618	2.0333
370.0195	2.1928	2.0045
370.1719	2.2225	1.8940
370.3243	2.2613	1.9607
370.4767	2.2870	1.9701
370.6291	2.2911	1.9802
370.7815	2.2809	1.8684
370.9339	2.2765	1.8442
371.0863	2.2674	1.8230
371.2387	2.2486	1.8899
371.3911	2.2470	1.8970
371.5435	2.2191	1.8892
371.6959	2.1794	1.8771
371.8483	2.1779	1.9294
372.0007	2.1718	1.9542
372.1531	2.1517	2.0011
372.3055	2.1492	1.9362
372.4579	2.1573	1.8748
372.6103	2.1606	1.8268
372.7627	2.1728	1.8066
372.9151	2.2151	1.8513
373.0675	2.2476	1.9490
373.2199	2.2291	1.9802
373.3723	2.2238	1.9830
373.5247	2.2405	1.9692
373.6771	2.2404	2.0009
373.8295	2.2339	2.0328
373.9819	2.2403	2.1070
374.1343	2.2540	2.1688
374.2867	2.2385	2.1862
374.4391	2.2241	2.1393
374.5915	2.2121	2.0717
374.7439	2.1973	2.0435
374.8963	2.1963	2.0278
375.0487	2.2108	2.0364
375.2011	2.2213	2.0280
375.3535	2.2319	2.0335
375.5059	2.2589	2.0360
375.6583	2.2838	2.0576
375.8107	2.3040	2.0670
375.9631	2.3110	2.0596
376.1155	2.3249	2.0507
376.2679	2.3402	2.0418
376.4203	2.3430	2.0493
376.5727	2.3486	2.0403
376.7251	2.3787	2.0302
376.8775	2.3887	2.0385
377.0299	2.3745	2.0617
377.1823	2.3700	2.0694
377.3347	2.3631	2.0548
377.4871	2.3535	2.0361
377.6395	2.3469	2.0388
377.7919	2.3589	2.0364
377.9443	2.3667	2.0288
378.0967	2.3572	2.0104
378.2491	2.3632	1.9992
378.4015	2.3738	1.9985
378.5539	2.3828	1.9980
378.7063	2.3858	2.0119
378.8587	2.3795	2.0497
379.0111	2.3719	2.0614
379.1635	2.3617	2.0558
379.3159	2.3529	2.0318
379.4683	2.3491	2.0352
379.6207	2.3488	2.0406
379.7731	2.3467	2.0391
379.9255	2.3553	2.0530
380.0779	2.3620	2.0695
380.2303	2.3647	2.0885
380.3827	2.3708	2.0864
380.5351	2.3737	2.0841
380.6875	2.3782	2.0758
380.8399	2.3791	2.0687
380.9923	2.3718	2.0436
381.1447	2.3598	2.0383
381.2971	2.3521	2.0417
381.4495	2.3538	2.0588
381.6019	2.3570	2.0598
381.7543	2.3619	2.0438
381.9067	2.3646	2.0260
382.0591	2.3627	2.0121
382.2115	2.3598	2.0058
382.3639	2.3625	1.9876
382.5163	2.3617	1.9773
382.6687	2.3605	1.9753
382.8211	2.3657	1.9750
382.9735	2.3714	1.9869
383.1259	2.3659	1.9977
383.2783	2.3566	2.0074
383.4307	2.3538	2.0159
383.5831	2.3516	2.0231
383.7355	2.3551	2.0584
383.8879	2.3566	2.0540
384.0403	2.3575	2.0420
384.1927	2.3614	1.9809
384.3451	2.3607	1.9781
384.4975	2.3603	2.0215
384.6499	2.3561	2.0292
384.8023	2.3499	1.9922
384.9547	2.3517	1.9416
385.1071	2.3473	1.9820
385.2595	2.3411	2.0143
385.4119	2.3330	1.9923
385.5643	2.3282	1.9952
385.7167	2.3310	1.9771
385.8691	2.3310	1.9738
386.0215	2.3250	1.9278
386.1739	2.3170	1.9549
386.3263	2.3127	1.9726
386.4787	2.3095	1.9869
386.6311	2.3127	1.9637
386.7835	2.3163	1.9611
386.9359	2.3200	2.0128
387.0883	2.3007	1.9707
387.2407	2.2737	1.9180
387.3931	2.2770	1.9171
387.5455	2.2906	1.8983
387.6979	2.3034	1.8503
387.8503	2.3108	1.8606
388.0027	2.3075	1.9447
388.1551	2.3063	2.0041
388.3075	2.3022	2.0460
388.4599	2.2883	2.0587
388.6123	2.2723	2.0677
388.7647	2.2571	2.0595
388.9171	2.2478	2.0677
389.0695	2.2370	2.0794
389.2219	2.2308	2.0870
389.3743	2.2683	2.0902
389.5267	2.3076	2.0904
389.6791	2.3233	2.0915
389.8315	2.3327	2.0632
389.9839	2.3298	2.0116
390.1363	2.3335	1.9388
390.2887	2.3513	1.8910
390.4411	2.3816	1.8262
390.5935	2.4272	1.8112
390.7459	2.4453	1.8425
390.8983	2.4227	1.9798
391.0507	2.4328	2.0557
391.2031	2.4518	2.0847
391.3555	2.4413	2.1170
391.5079	2.4330	2.1362
391.6603	2.4133	2.1065
391.8127	2.4270	2.0652
391.9651	2.4401	2.0713
392.1175	2.4509	2.0766
392.2699	2.4689	2.0716
392.4223	2.4936	2.1065
392.5747	2.5055	2.1254
392.7271	2.4538	2.1041
392.8795	2.3971	2.0829
393.0319	2.3436	2.0846
393.1843	2.3131	2.0882
393.3367	2.2881	2.0763
393.4891	2.2798	2.1065
393.6415	2.2864	2.1388
393.7939	2.2975	2.1321
393.9463	2.3080	2.0822
394.0987	2.2982	2.0460
394.2511	2.2848	2.0633
394.4035	2.2825	2.1298
394.5559	2.2742	2.1926
394.7083	2.2648	2.1837
394.8607	2.2667	2.1432
395.0131	2.3214	2.1135
395.1655	2.3434	2.0910
395.3179	2.3357	2.0536
395.4703	2.3156	2.0717
395.6227	2.3133	2.1161
395.7751	2.3111	2.1616
395.9275	2.2816	2.1783
396.0799	2.2645	2.1584
396.2323	2.2418	2.1534
396.3847	2.2432	2.1788
396.5371	2.2510	2.1634
396.6895	2.2472	2.1206
396.8419	2.2492	2.0594
396.9943	2.2572	2.0522
397.1467	2.2569	2.0638
397.2991	2.2638	2.0740
397.4515	2.2779	2.0744
397.6039	2.2875	2.0796
397.7563	2.2875	2.1007
397.9087	2.2867	2.1415
398.0611	2.3006	2.1924
398.2135	2.3270	2.2144
398.3659	2.3441	2.2184
398.5183	2.3765	2.2015
398.6707	2.4338	2.1876
398.8231	2.4441	2.1790
398.9755	2.4668	2.1697
399.1279	2.4922	2.1606
399.2803	2.5096	2.1591
399.4327	2.5244	2.1653
399.5851	2.4875	2.1668
399.7375	2.4718	2.1615
399.8899	2.4725	2.1585
400.0423	2.3297	2.1628
400.1947	2.3046	2.1716
400.3471	2.2749	2.1779
400.4995	2.2823	2.1776
400.6519	2.2738	2.1420
400.8043	2.2752	2.1196
400.9567	2.3038	2.1081
401.1091	2.3023	2.1281
401.2615	2.3042	2.1251
401.4139	2.3033	2.1205
401.5663	2.3027	2.1162
401.7187	2.2798	2.1049
401.8711	2.2713	2.1067
402.0235	2.2697	2.0938
402.1759	2.2765	2.0700
402.3283	2.2635	2.0456
402.4807	2.3015	2.0521
402.6331	2.3127	2.0717
402.7855	2.2782	2.1139
402.9379	2.2381	2.0718
403.0903	2.2043	2.0396
403.2427	2.1663	1.9927
403.3951	2.1542	2.0040
403.5475	2.1414	2.0381
403.6999	2.1402	2.0709
403.8523	2.1196	2.1053
404.0047	2.1022	2.1103
404.1571	2.1769	2.1272
404.3095	2.2205	2.1455
404.4619	2.2416	2.1669
404.6143	2.2706	2.1487
404.7667	2.2736	2.1459
404.9191	2.2584	2.1440
405.0715	2.2174	2.1507
405.2239	2.1715	2.1578
405.3763	2.1732	2.1459
405.5287	2.1703	2.0797
405.6811	2.2261	2.0209
405.8335	2.2571	2.0164
405.9859	2.2843	2.0772
406.1383	2.3267	2.1166
406.2907	2.3483	2.1580
406.4431	2.3692	2.1477
406.5955	2.3683	2.1586
406.7479	2.4020	2.1700
406.9003	2.3913	2.1770
407.0527	2.3752	2.1818
407.2051	2.3949	2.1885
407.3575	2.4225	2.1908
407.5099	2.4703	2.1897
407.6623	2.4738	2.1737
407.8147	2.4611	2.1249
407.9671	2.4809	2.0880
408.1195	2.4893	2.0717
408.2719	2.4788	2.0807
408.4243	2.4949	2.0740
408.5767	2.5261	2.0621
408.7291	2.5547	2.0581
408.8815	2.5645	2.0655
409.0339	2.5543	2.0755
409.1863	2.5507	2.0769
409.3387	2.5586	2.0761
409.4911	2.5665	2.0859
409.6435	2.5619	2.1097
409.7959	2.5456	2.1398
409.9483	2.5436	2.1605
410.1007	2.5648	2.1619
410.2531	2.5708	2.1664
410.4055	2.5318	2.1625
410.5579	2.5071	2.1609
410.7103	2.4869	2.1577
410.8627	2.4565	2.1523
411.0151	2.4448	2.1418
411.1675	2.4852	2.1485
411.3199	2.5072	2.1614
411.4723	2.5111	2.1882
411.6247	2.5176	2.1812
411.7771	2.5135	2.1794
411.9295	2.5001	2.1742
412.0819	2.4655	2.1780
412.2343	2.4209	2.1660
412.3867	2.3736	2.1611
412.5391	2.3050	2.1560
412.6915	2.2317	2.1563
412.8439	2.1841	2.1571
412.9963	2.1739	2.1564
413.1487	2.1843	2.1557
413.3011	2.2000	2.1445
413.4535	2.2151	2.1489
413.6059	2.2243	2.1449
413.7583	2.2283	2.1513
413.9107	2.2262	2.1472
414.0631	2.2256	2.1583
414.2155	2.2211	2.1557
414.3679	2.2161	2.1561
414.5203	2.2177	2.1492
414.6727	2.2207	2.1509
414.8251	2.2294	2.1582
414.9775	2.2385	2.1654
415.1299	2.2479	2.1670
415.2823	2.2372	2.1764
415.4347	2.2067	2.1855
415.5871	2.1816	2.1993
415.7395	2.1638	2.1950
415.8919	2.1650	2.1879
416.0443	2.1714	2.1795
416.1967	2.1827	2.1618
416.3491	2.1909	2.1492
416.5015	2.1852	2.1383
416.6539	2.1747	2.1369
416.8063	2.1668	2.1327
416.9587	2.1612	2.1378
417.1111	2.1663	2.1556
417.2635	2.1759	2.1705
417.4159	2.1736	2.1825
417.5683	2.1887	2.1806
417.7207	2.2111	2.1798
417.8731	2.2158	2.1773
418.0255	2.2210	2.1692
418.1779	2.2155	2.1500
418.3303	2.1918	2.1484
418.4827	2.1717	2.1462
418.6351	2.1388	2.1726
418.7875	2.0954	2.1732
418.9399	2.0953	2.1749
419.0923	2.1145	2.1738
419.2447	2.1562	2.1730
419.3971	2.1643	2.1634
419.5495	2.1653	2.1453
419.7019	2.1703	2.1416
419.8543	2.1832	2.1423
420.0067	2.1992	2.1420
420.1591	2.2128	2.1502
420.3115	2.2026	2.1607
420.4639	2.1781	2.1699
420.6163	2.1508	2.1692
420.7687	2.1360	2.1746
420.9211	2.1302	2.1773
421.0735	2.1379	2.1652
421.2259	2.1363	2.1545
421.3783	2.1083	2.1500
421.5307	2.0970	2.1566
421.6831	2.1004	2.1504
421.8355	2.1048	2.1543
421.9879	2.1100	2.1657
422.1403	2.1090	2.1875
422.2927	2.1143	2.1940
422.4451	2.1139	2.1846
422.5975	2.1134	2.1804
422.7499	2.1229	2.1534
422.9023	2.1338	2.1248
423.0547	2.1431	2.0990
423.2071	2.1423	2.0866
423.3595	2.1230	2.0870
423.5119	2.1077	2.0850
423.6643	2.0999	2.0927
423.8167	2.1428	2.0997
423.9691	2.1547	2.1089
424.1215	2.1693	2.0995
424.2739	2.1600	2.1016
424.4263	2.1724	2.0908
424.5787	2.1760	2.0746
424.7311	2.1418	2.0668
424.8835	2.0990	2.0718
425.0359	2.0626	2.0830
425.1883	2.0655	2.0686
425.3407	2.0619	2.0488
425.4931	2.0592	2.0122
425.6455	2.0512	2.0058
425.7979	2.0502	2.0277
425.9503	2.0504	2.0960
426.1027	2.0349	2.1400
426.2551	2.0197	2.1606
426.4075	2.0179	2.1376
426.5599	2.0197	2.1201
426.7123	2.0232	2.1030
426.8647	2.0384	2.0893
427.0171	2.0386	2.0689
427.1695	2.0380	2.0485
427.3219	2.0493	2.0532
427.4743	2.0448	2.0743
427.6267	2.0360	2.0896
427.7791	2.0021	2.0744
427.9315	2.0128	2.0552
428.0839	2.1165	2.0495
428.2363	2.1231	2.0644
428.3887	2.1470	2.0699
428.5411	2.1473	2.0774
428.6935	2.1526	2.0742
428.8459	2.1410	2.0895
428.9983	2.1099	2.0921
429.1507	2.0725	2.0916
429.3031	2.0562	2.0842
429.4555	2.0512	2.0648
429.6079	2.0554	2.0488
429.7603	2.0667	2.0173
429.9127	2.0656	2.0232
430.0651	2.0671	1.9806
430.2175	2.0759	1.9336
430.3699	2.0749	1.8798
430.5223	2.0747	1.8958
430.6747	2.0687	1.9728
430.8271	2.0673	2.0506
430.9795	2.0909	2.0976
431.1319	2.1053	2.0409
431.2843	2.0955	1.9840
431.4367	2.0864	1.9158
431.5891	2.0961	1.8621
431.7415	2.0802	1.8369
431.8939	2.0655	1.8259
432.0463	2.0488	1.8301
432.1987	2.0516	1.8877
432.3511	2.0474	1.9402
432.5035	2.0476	1.9756
432.6559	2.0529	1.9294
432.8083	2.0523	1.8967
432.9607	2.0513	1.8788
433.1131	2.0490	1.9028
433.2655	2.0334	1.9171
433.4179	2.0162	1.9505
433.5703	1.9934	1.9754
433.7227	1.9749	1.9822
433.8751	1.9757	1.9575
434.0275	1.9952	1.9445
434.1799	1.9825	1.9329
434.3323	1.9649	1.8807
434.4847	1.9437	1.8412
434.6371	1.9167	1.7997
434.7895	1.9101	1.7729
434.9419	1.9077	1.7396
435.0943	1.8879	1.7205
435.2467	1.9084	1.7203
435.3991	1.9277	1.7223
435.5515	1.9487	1.7164
435.7039	1.9740	1.7117
435.8563	1.9825	1.7300
436.0087	1.9716	1.7442
436.1611	1.9576	1.7779
436.3135	1.9354	1.7676
436.4659	1.9108	1.8008
436.6183	1.8969	1.8252
436.7707	1.8875	1.8713
436.9231	1.8722	1.7914
437.0755	1.8542	1.7765
437.2279	1.8397	1.7573
437.3803	1.8495	1.7474
437.5327	1.8516	1.7404
437.6851	1.8712	1.8347
437.8375	1.8910	1.9211
437.9899	1.8820	1.9953
438.1423	1.8650	2.0077
438.2947	1.8735	1.9504
438.4471	1.9030	1.9261
438.5995	1.9193	1.8894
438.7519	1.9236	1.8912
438.9043	1.9286	1.8776
439.0567	1.9315	1.9232
439.2091	1.9348	1.9234
439.3615	1.9491	1.8997
439.5139	1.9565	1.8463
439.6663	1.9276	1.8235
439.8187	1.9013	1.8328
439.9711	1.8882	1.8906
440.1235	1.8854	1.9692
440.2759	1.8906	2.0287
440.4283	1.8919	2.0212
440.5807	1.9063	2.0159
440.7331	1.9229	1.9963
440.8855	1.9276	1.9603
441.0379	1.9403	1.8801
441.1903	1.9282	1.8059
441.3427	1.9038	1.7619
441.4951	1.8906	1.7565
441.6475	1.8770	1.7576
441.7999	1.8750	1.7484
441.9523	1.8846	1.7499
442.1047	1.9228	1.7873
442.2571	1.9595	1.8675
442.4095	1.9796	1.9744
442.5619	1.9932	2.0145
442.7143	1.9946	2.0237
442.8667	1.9986	2.0105
443.0191	1.9910	1.9935
443.1715	1.9671	1.9312
443.3239	1.9353	1.8242
443.4763	1.9047	1.7519
443.6287	1.9029	1.7632
443.7811	1.9095	1.7445
443.9335	1.9084	1.7816
444.0859	1.9045	1.7368
444.2383	1.9067	1.6812
444.3907	1.9169	1.5992
444.5431	1.9298	1.5996
444.6955	1.9453	1.5934
444.8479	1.9692	1.7036
445.0003	1.9790	1.8879
445.1527	1.9624	1.9677
445.3051	1.9369	2.0147
445.4575	1.9398	2.0305
445.6099	1.9567	2.0501
445.7623	1.9565	2.0801
445.9147	1.9330	2.1061
446.0671	1.9205	2.1249
446.2195	1.9145	2.1186
446.3719	1.9159	2.1157
446.5243	1.9266	2.1054
446.6767	1.9287	2.1082
446.8291	1.9351	2.0931
446.9815	1.9436	2.0780
447.1339	1.9528	2.0687
447.2863	1.9807	2.0825
447.4387	2.0098	2.0940
447.5911	2.0390	2.1045
447.7435	2.0758	2.1053
447.8959	2.1025	2.0986
448.0483	2.1361	2.1015
448.2007	2.1737	2.0976
448.3531	2.1950	2.0826
448.5055	2.2372	2.0563
448.6579	2.2591	2.0418
448.8103	2.2569	2.0443
448.9627	2.2327	2.0553
449.1151	2.1912	2.0580
449.2675	2.2016	2.0575
449.4199	2.2189	2.0550
449.5723	2.2119	2.0562
449.7247	2.1963	2.0582
449.8771	2.2109	2.0703
450.0295	2.2262	2.0744
450.1819	2.2507	2.0929
450.3343	2.2401	2.0853
450.4867	2.2255	2.0709
450.6391	2.2154	2.0631
450.7915	2.2122	2.0134
450.9439	2.2082	1.9563
451.0963	2.1997	1.9279
451.2487	2.1672	1.9415
451.4011	2.1366	1.9316
451.5535	2.1055	1.8942
451.7059	2.1100	1.8441
451.8583	2.1633	1.8455
452.0107	2.1873	1.8662
452.1631	2.2128	1.9389
452.3155	2.2227	1.9681
452.4679	2.2296	2.0152
452.6203	2.2373	2.0365
452.7727	2.2047	1.9141
452.9251	2.1660	1.9016
453.0775	2.1190	1.8762
453.2299	2.0807	1.8402
453.3823	2.0504	1.7583
453.5347	2.0251	1.7130
453.6871	2.0093	1.6822
453.8395	2.0058	1.6210
453.9919	2.0212	1.5798
454.1443	2.0350	1.6257
454.2967	2.0328	1.6465
454.4491	2.0381	1.6749
454.6015	2.0357	1.6713
454.7539	2.0144	1.7162
454.9063	2.0018	1.6839
455.0587	1.9874	1.6926
455.2111	1.9660	1.7325
455.3635	1.9404	1.7578
455.5159	1.9310	1.7735
455.6683	1.9449	1.7577
455.8207	1.9078	1.7444
455.9731	1.8594	1.7276
456.1255	1.8156	1.7215
456.2779	1.8057	1.7039
456.4303	1.8166	1.7018
456.5827	1.8271	1.7160
456.7351	1.8377	1.7416
456.8875	1.8699	1.7415
457.0399	1.8945	1.7276
457.1923	1.8986	1.7111
457.3447	1.8728	1.7122
457.4971	1.8554	1.6868
457.6495	1.8104	1.6983
457.8019	1.7612	1.7265
457.9543	1.7503	1.7307
458.1067	1.7546	1.7123
458.2591	1.7663	1.7452
458.4115	1.7804	1.8110
458.5639	1.7911	1.8509
458.7163	1.7959	1.8099
458.8687	1.8075	1.8543
459.0211	1.8176	1.9562
459.1735	1.8033	2.0206
459.3259	1.7912	2.0610
459.4783	1.7963	2.0739
459.6307	1.8125	2.0425
459.7831	1.8142	1.9080
459.9355	1.8011	1.7756
460.0879	1.7598	1.7765
460.2403	1.7423	1.8932
460.3927	1.7619	1.9873
460.5451	1.8097	1.9659
460.6975	1.8557	1.8830
460.8499	1.9047	1.8841
461.0023	1.9985	1.9570
461.1547	2.0031	2.0704
461.3071	2.0129	2.1142
461.4595	2.0397	2.1014
461.6119	2.0466	2.0862
461.7643	2.1015	2.0206
461.9167	2.0595	1.9267
462.0691	2.0255	1.8876
462.2215	1.9992	1.9003
462.3739	2.0023	1.9159
462.5263	2.0301	1.8893
462.6787	2.0583	1.8562
462.8311	2.0904	1.8228
462.9835	2.1118	1.8041
463.1359	2.1706	1.7989
463.2883	2.2458	1.7915
463.4407	2.2602	1.7903
463.5931	2.2362	1.7870
463.7455	2.0786	1.7734
463.8979	1.9429	1.7894
464.0503	1.9353	1.8571
464.2027	1.9376	1.8726
464.3551	1.9596	1.8394
464.5075	1.9724	1.7900
464.6599	1.9929	1.7598
464.8123	2.0047	1.7450
464.9647	2.0011	1.7399
465.1171	1.9793	1.7764
465.2695	1.9940	1.8124
465.4219	1.9851	1.8854
465.5743	1.9636	1.8829
465.7267	1.9555	1.8576
465.8791	1.9473	1.7727
466.0315	1.9400	1.7981
466.1839	1.9412	1.8435
466.3363	1.9340	1.9447
466.4887	1.9279	1.9071
466.6411	1.9271	1.9128
466.7935	1.9437	1.8422
466.9459	1.9449	1.8233
467.0983	1.9396	1.7933
467.2507	1.9195	1.8035
467.4031	1.9044	1.8683
467.5555	1.9057	1.9118
467.7079	1.9242	1.9488
467.8603	1.9500	1.9018
468.0127	1.9678	1.9059
468.1651	1.9836	1.8746
468.3175	1.9895	1.8398
468.4699	2.0116	1.8109
468.6223	2.0095	1.8172
468.7747	1.9933	1.8360
468.9271	1.9634	1.8528
469.0795	1.9569	1.8761
469.2319	1.9608	1.9061
469.3843	1.9537	1.9168
469.5367	1.9992	1.9073
469.6891	2.0453	1.8826
469.8415	2.0617	1.8883
469.9939	2.0641	1.8941
470.1463	2.0626	1.8458
470.2987	2.0520	1.9209
470.4511	2.0365	1.9798
470.6035	2.0225	2.0710
470.7559	2.0158	2.0476
470.9083	2.0134	2.0069
471.0607	1.9894	1.9736
471.2131	1.9748	1.9680
471.3655	1.9624	2.0267
471.5179	1.9652	2.0838
471.6703	1.9702	2.1058
471.8227	1.9635	2.0969
471.9751	1.9665	2.1023
472.1275	1.9664	2.0219
472.2799	1.9639	1.9539
472.4323	1.9752	1.8835
472.5847	1.9827	1.8846
472.7371	1.9839	1.8864
472.8895	2.0033	1.9220
473.0419	2.0233	1.9773
473.1943	2.0595	2.0322
473.3467	2.0817	2.0266
473.4991	2.0807	2.0049
473.6515	2.0803	1.9838
473.8039	2.0826	1.9673
473.9563	2.1022	1.9436
474.1087	2.1025	1.9733
474.2611	2.0962	1.9248
474.4135	2.0979	1.8756
474.5659	2.0874	1.8043
474.7183	2.0545	1.8262
474.8707	2.0292	1.8635
475.0231	2.0336	1.8651
475.1755	2.0451	1.8658
475.3279	2.0522	1.9041
475.4803	2.0423	1.9680
475.6327	2.0338	2.0503
475.7851	2.0670	2.0840
475.9375	2.0637	2.0837
476.0899	2.0307	2.0817
476.2423	2.0106	2.0509
476.3947	1.9914	1.9894
476.5471	1.9855	1.8801
476.6995	1.9720	1.9082
476.8519	1.9664	1.9176
477.0043	1.9890	1.9566
477.1567	2.0351	1.9230
477.3091	2.0629	1.9150
477.4615	2.0642	1.8922
477.6139	2.0480	1.9116
477.7663	2.0824	1.9842
477.9187	2.0874	2.0283
478.0711	2.0975	1.9569
478.2235	2.0683	1.8447
478.3759	2.0484	1.7742
478.5283	2.0340	1.7371
478.6807	2.0226	1.7333
478.8331	2.0173	1.7890
478.9855	1.9973	1.8101
479.1379	1.9782	1.7498
479.2903	1.9765	1.6498
479.4427	2.0005	1.5805
479.5951	2.0043	1.6024
479.7475	1.9868	1.6655
479.8999	1.9919	1.8398
480.0523	1.9988	1.9636
480.2047	1.9900	1.9935
480.3571	1.9717	1.9545
480.5095	1.8683	1.9141
480.6619	1.8633	1.8841
480.8143	1.8826	1.8429
480.9667	1.8786	1.8287
481.1191	1.8832	1.7955
481.2715	1.8911	1.7876
481.4239	1.9038	1.7387
481.5763	1.9121	1.7342
481.7287	1.9192	1.6988
481.8811	1.9477	1.7263
482.0335	1.9601	1.7447
482.1859	1.9705	1.7589
482.3383	1.9701	1.7903
482.4907	1.9868	1.8846
482.6431	1.9982	1.9575
482.7955	2.0084	2.0003
482.9479	1.9711	2.0561
483.1003	1.9608	2.0724
483.2527	1.9453	2.0514
483.4051	1.9697	2.0293
483.5575	1.9664	2.0294
483.7099	1.9413	2.0337
483.8623	1.9470	2.0348
484.0147	1.9549	2.0333
484.1671	1.9686	2.0347
484.3195	1.9696	2.0532
484.4719	1.9768	2.0598
484.6243	1.9888	2.0803
484.7767	2.0033	2.0842
484.9291	2.0329	2.0922
485.0815	2.0797	2.0923
485.2339	2.1301	2.0914
485.3863	2.1690	2.0909
485.5387	2.2051	2.0642
485.6911	2.2124	2.0373
485.8435	2.2081	2.0150
485.9959	2.2287	2.0134
486.1483	2.2343	2.0207
486.3007	2.2327	2.0326
486.4531	2.2431	2.0593
486.6055	2.2640	2.0635
486.7579	2.2912	2.0701
486.9103	2.2965	2.0692
487.0627	2.2769	2.0772
487.2151	2.2707	2.0742
487.3675	2.2720	2.0683
487.5199	2.2365	2.0655
487.6723	2.2056	2.0602
487.8247	2.1748	2.0671
487.9771	2.1583	2.0552
488.1295	2.1353	2.0307
488.2819	2.1283	2.0145
488.4343	2.0896	2.0185
488.5867	2.0755	2.0373
488.7391	2.0654	2.0239
488.8915	2.0797	1.9271
489.0439	2.0809	1.8520
489.1963	2.0673	1.8525
489.3487	2.0613	1.9314
489.5011	2.0753	1.9883
489.6535	2.1129	1.9733
489.8059	2.1498	1.9337
489.9583	2.1393	1.9236
490.1107	2.1084	1.9373
490.2631	2.0744	1.9945
490.4155	2.0603	2.0014
490.5679	2.0429	1.9985
490.7203	2.0289	2.0062
490.8727	2.0180	2.0218
491.0251	2.0166	2.0335
491.1775	2.0356	2.0398
491.3299	2.0722	2.0386
491.4823	2.1006	2.0381
491.6347	2.1094	2.0381
491.7871	2.1054	2.0566
491.9395	2.0881	2.0722
492.0919	2.0624	2.0877
492.2443	2.0484	2.0957
492.3967	2.0345	2.1061
492.5491	2.0289	2.1121
492.7015	2.0370	2.1092
492.8539	2.0391	2.1046
493.0063	2.0457	2.1019
493.1587	2.0749	2.1019
493.3111	2.0920	2.1239
493.4635	2.0912	2.1390
493.6159	2.0885	2.1413
493.7683	2.0911	2.1215
493.9207	2.1202	2.1139
494.0731	2.1631	2.1197
494.2255	2.1701	2.1333
494.3779	2.1639	2.1385
494.5303	2.1517	2.1433
494.6827	2.1281	2.1362
494.8351	2.1031	2.1350
494.9875	2.1047	2.1349
495.1399	2.1134	2.1332
495.2923	2.1174	2.1080
495.4447	2.1133	2.0780
495.5971	2.1282	2.0948
495.7495	2.1599	2.1267
495.9019	2.1740	2.1406
496.0543	2.1728	2.1121
496.2067	2.1736	2.1013
496.3591	2.1879	2.1069
496.5115	2.1792	2.1053
496.6639	2.1656	2.1164
496.8163	2.1631	2.1299
496.9687	2.1630	2.1276
497.1211	2.1608	2.0951
497.2735	2.1497	2.0622
497.4259	2.1331	2.0561
497.5783	2.1531	2.0743
497.7307	2.1751	2.1064
497.8831	2.1742	2.1360
498.0355	2.1708	2.1395
498.1879	2.1630	2.1347
498.3403	2.1568	2.1338
498.4927	2.1574	2.1366
498.6451	2.1582	2.1387
498.7975	2.1609	2.1354
498.9499	2.1602	2.1265
